device_id,manufacturer,model,device_type,network_capability
1874,Xiaomi,Model_1874,Smartphone,5G
1875,Apple,Model_1875,Smartphone,4G
1876,Apple,Model_1876,Smartphone,5G
1877,Xiaomi,Model_1877,Smartphone,5G
1878,Xiaomi,Model_1878,Smartphone,5G
1879,Xiaomi,Model_1879,Smartphone,5G
1880,OnePlus,Model_1880,Smartphone,4G
1881,Xiaomi,Model_1881,Smartphone,4G
1882,Apple,Model_1882,Smartphone,5G
1883,OnePlus,Model_1883,Smartphone,5G
1884,Xiaomi,Model_1884,Smartphone,5G
1885,Samsung,Model_1885,Smartphone,4G
1886,Xiaomi,Model_1886,Smartphone,4G
1887,Samsung,Model_1887,Smartphone,5G
1888,Apple,Model_1888,Smartphone,4G
1889,Samsung,Model_1889,Smartphone,4G
1890,Samsung,Model_1890,Smartphone,4G
1891,Apple,Model_1891,Smartphone,5G
1892,Samsung,Model_1892,Smartphone,5G
1893,OnePlus,Model_1893,Smartphone,5G
1894,Samsung,Model_1894,Smartphone,4G
1895,Apple,Model_1895,Smartphone,4G
1896,Apple,Model_1896,Smartphone,5G
1897,Apple,Model_1897,Smartphone,5G
1898,Xiaomi,Model_1898,Smartphone,5G
1899,Apple,Model_1899,Smartphone,4G
1900,Xiaomi,Model_1900,Smartphone,4G
1901,Samsung,Model_1901,Smartphone,4G
1902,Apple,Model_1902,Smartphone,4G
1903,Apple,Model_1903,Smartphone,4G
1904,Samsung,Model_1904,Smartphone,5G
1905,Samsung,Model_1905,Smartphone,4G
1906,OnePlus,Model_1906,Smartphone,4G
1907,OnePlus,Model_1907,Smartphone,4G
1908,Xiaomi,Model_1908,Smartphone,5G
1909,Xiaomi,Model_1909,Smartphone,4G
1910,Apple,Model_1910,Smartphone,4G
1911,Samsung,Model_1911,Smartphone,4G
1912,OnePlus,Model_1912,Smartphone,5G
1913,Samsung,Model_1913,Smartphone,4G
1914,OnePlus,Model_1914,Smartphone,5G
1915,OnePlus,Model_1915,Smartphone,5G
1916,OnePlus,Model_1916,Smartphone,5G
1917,Samsung,Model_1917,Smartphone,4G
1918,Xiaomi,Model_1918,Smartphone,5G
1919,Samsung,Model_1919,Smartphone,5G
1920,Samsung,Model_1920,Smartphone,4G
1921,Samsung,Model_1921,Smartphone,4G
1922,Xiaomi,Model_1922,Smartphone,5G
1923,Samsung,Model_1923,Smartphone,4G
1924,OnePlus,Model_1924,Smartphone,5G
1925,Xiaomi,Model_1925,Smartphone,4G
1926,Xiaomi,Model_1926,Smartphone,5G
1927,Xiaomi,Model_1927,Smartphone,4G
1928,OnePlus,Model_1928,Smartphone,4G
1929,Apple,Model_1929,Smartphone,5G
1930,Apple,Model_1930,Smartphone,4G
1931,Apple,Model_1931,Smartphone,5G
1932,Samsung,Model_1932,Smartphone,5G
1933,Xiaomi,Model_1933,Smartphone,5G
1934,Samsung,Model_1934,Smartphone,5G
1935,Samsung,Model_1935,Smartphone,5G
1936,Samsung,Model_1936,Smartphone,5G
1937,Apple,Model_1937,Smartphone,5G
1938,Xiaomi,Model_1938,Smartphone,5G
1939,Apple,Model_1939,Smartphone,5G
1940,Xiaomi,Model_1940,Smartphone,5G
1941,Xiaomi,Model_1941,Smartphone,4G
1942,Apple,Model_1942,Smartphone,4G
1943,Xiaomi,Model_1943,Smartphone,5G
1944,Apple,Model_1944,Smartphone,5G
1945,Xiaomi,Model_1945,Smartphone,5G
1946,OnePlus,Model_1946,Smartphone,5G
1947,Xiaomi,Model_1947,Smartphone,4G
1948,Xiaomi,Model_1948,Smartphone,5G
1949,Samsung,Model_1949,Smartphone,4G
1950,Xiaomi,Model_1950,Smartphone,4G
1951,Xiaomi,Model_1951,Smartphone,4G
1952,Apple,Model_1952,Smartphone,4G
1953,Apple,Model_1953,Smartphone,5G
1954,Xiaomi,Model_1954,Smartphone,5G
1955,OnePlus,Model_1955,Smartphone,4G
1956,Xiaomi,Model_1956,Smartphone,5G
1957,Samsung,Model_1957,Smartphone,5G
1958,OnePlus,Model_1958,Smartphone,4G
1959,Xiaomi,Model_1959,Smartphone,4G
1960,Samsung,Model_1960,Smartphone,5G
1961,Samsung,Model_1961,Smartphone,4G
1962,Apple,Model_1962,Smartphone,5G
1963,Xiaomi,Model_1963,Smartphone,4G
1964,Samsung,Model_1964,Smartphone,5G
1965,OnePlus,Model_1965,Smartphone,4G
1966,Samsung,Model_1966,Smartphone,5G
1967,Samsung,Model_1967,Smartphone,4G
1968,Apple,Model_1968,Smartphone,4G
1969,Samsung,Model_1969,Smartphone,4G
1970,Xiaomi,Model_1970,Smartphone,5G
1971,OnePlus,Model_1971,Smartphone,4G
1972,OnePlus,Model_1972,Smartphone,4G
1973,Apple,Model_1973,Smartphone,4G
1974,Xiaomi,Model_1974,Smartphone,5G
1975,Apple,Model_1975,Smartphone,5G
1976,Apple,Model_1976,Smartphone,5G
1977,Apple,Model_1977,Smartphone,5G
1978,Apple,Model_1978,Smartphone,5G
1979,Xiaomi,Model_1979,Smartphone,4G
1980,Samsung,Model_1980,Smartphone,4G
1981,OnePlus,Model_1981,Smartphone,5G
1982,Apple,Model_1982,Smartphone,4G
1983,Xiaomi,Model_1983,Smartphone,5G
1984,Xiaomi,Model_1984,Smartphone,5G
1985,Samsung,Model_1985,Smartphone,4G
1986,Apple,Model_1986,Smartphone,5G
1987,Samsung,Model_1987,Smartphone,5G
1988,Xiaomi,Model_1988,Smartphone,5G
1989,OnePlus,Model_1989,Smartphone,5G
1990,Apple,Model_1990,Smartphone,4G
1991,Samsung,Model_1991,Smartphone,5G
1992,Apple,Model_1992,Smartphone,4G
1993,OnePlus,Model_1993,Smartphone,4G
1994,OnePlus,Model_1994,Smartphone,4G
1995,Apple,Model_1995,Smartphone,5G
1996,Apple,Model_1996,Smartphone,5G
1997,Xiaomi,Model_1997,Smartphone,4G
1998,OnePlus,Model_1998,Smartphone,4G
1999,OnePlus,Model_1999,Smartphone,5G
2000,Samsung,Model_2000,Smartphone,5G
2001,Xiaomi,Model_2001,Smartphone,5G
2002,OnePlus,Model_2002,Smartphone,4G
2003,Samsung,Model_2003,Smartphone,4G
2004,Apple,Model_2004,Smartphone,4G
2005,Xiaomi,Model_2005,Smartphone,5G
2006,OnePlus,Model_2006,Smartphone,5G
2007,Apple,Model_2007,Smartphone,5G
2008,Apple,Model_2008,Smartphone,4G
2009,Xiaomi,Model_2009,Smartphone,5G
2010,OnePlus,Model_2010,Smartphone,5G
2011,Samsung,Model_2011,Smartphone,4G
2012,OnePlus,Model_2012,Smartphone,5G
2013,Apple,Model_2013,Smartphone,4G
2014,Xiaomi,Model_2014,Smartphone,5G
2015,OnePlus,Model_2015,Smartphone,4G
2016,Xiaomi,Model_2016,Smartphone,4G
2017,Xiaomi,Model_2017,Smartphone,4G
2018,Xiaomi,Model_2018,Smartphone,4G
2019,Xiaomi,Model_2019,Smartphone,4G
2020,Xiaomi,Model_2020,Smartphone,4G
2021,Samsung,Model_2021,Smartphone,4G
2022,OnePlus,Model_2022,Smartphone,4G
2023,Apple,Model_2023,Smartphone,4G
2024,Samsung,Model_2024,Smartphone,4G
2025,Samsung,Model_2025,Smartphone,4G
2026,Apple,Model_2026,Smartphone,5G
2027,OnePlus,Model_2027,Smartphone,4G
2028,OnePlus,Model_2028,Smartphone,4G
2029,Samsung,Model_2029,Smartphone,4G
2030,OnePlus,Model_2030,Smartphone,5G
2031,Samsung,Model_2031,Smartphone,4G
2032,Samsung,Model_2032,Smartphone,5G
2033,Apple,Model_2033,Smartphone,4G
2034,Xiaomi,Model_2034,Smartphone,5G
2035,Apple,Model_2035,Smartphone,4G
2036,Xiaomi,Model_2036,Smartphone,4G
2037,Apple,Model_2037,Smartphone,5G
2038,Apple,Model_2038,Smartphone,4G
2039,Apple,Model_2039,Smartphone,4G
2040,Xiaomi,Model_2040,Smartphone,4G
2041,Xiaomi,Model_2041,Smartphone,4G
2042,Xiaomi,Model_2042,Smartphone,5G
2043,Apple,Model_2043,Smartphone,5G
2044,Xiaomi,Model_2044,Smartphone,4G
2045,Apple,Model_2045,Smartphone,5G
2046,Xiaomi,Model_2046,Smartphone,4G
2047,OnePlus,Model_2047,Smartphone,4G
2048,Xiaomi,Model_2048,Smartphone,5G
2049,Xiaomi,Model_2049,Smartphone,4G
2050,Xiaomi,Model_2050,Smartphone,5G
2051,OnePlus,Model_2051,Smartphone,5G
2052,Apple,Model_2052,Smartphone,5G
2053,Samsung,Model_2053,Smartphone,5G
2054,OnePlus,Model_2054,Smartphone,4G
2055,Xiaomi,Model_2055,Smartphone,4G
2056,Apple,Model_2056,Smartphone,5G
2057,Xiaomi,Model_2057,Smartphone,5G
2058,OnePlus,Model_2058,Smartphone,5G
2059,OnePlus,Model_2059,Smartphone,5G
2060,OnePlus,Model_2060,Smartphone,4G
2061,OnePlus,Model_2061,Smartphone,5G
2062,Xiaomi,Model_2062,Smartphone,4G
2063,OnePlus,Model_2063,Smartphone,5G
2064,OnePlus,Model_2064,Smartphone,5G
2065,Xiaomi,Model_2065,Smartphone,4G
2066,Apple,Model_2066,Smartphone,4G
2067,Xiaomi,Model_2067,Smartphone,5G
2068,Apple,Model_2068,Smartphone,5G
2069,Xiaomi,Model_2069,Smartphone,5G
2070,Xiaomi,Model_2070,Smartphone,5G
2071,Xiaomi,Model_2071,Smartphone,4G
2072,Samsung,Model_2072,Smartphone,4G
2073,Samsung,Model_2073,Smartphone,5G
2074,Xiaomi,Model_2074,Smartphone,4G
2075,Apple,Model_2075,Smartphone,4G
2076,Samsung,Model_2076,Smartphone,5G
2077,Samsung,Model_2077,Smartphone,4G
2078,Apple,Model_2078,Smartphone,5G
2079,Xiaomi,Model_2079,Smartphone,4G
2080,OnePlus,Model_2080,Smartphone,5G
2081,OnePlus,Model_2081,Smartphone,5G
2082,OnePlus,Model_2082,Smartphone,4G
2083,Samsung,Model_2083,Smartphone,5G
2084,Xiaomi,Model_2084,Smartphone,4G
2085,Samsung,Model_2085,Smartphone,5G
2086,OnePlus,Model_2086,Smartphone,4G
2087,Xiaomi,Model_2087,Smartphone,5G
2088,OnePlus,Model_2088,Smartphone,4G
2089,Apple,Model_2089,Smartphone,4G
2090,OnePlus,Model_2090,Smartphone,5G
2091,Samsung,Model_2091,Smartphone,5G
2092,Apple,Model_2092,Smartphone,4G
2093,Xiaomi,Model_2093,Smartphone,4G
2094,Xiaomi,Model_2094,Smartphone,5G
2095,OnePlus,Model_2095,Smartphone,4G
2096,OnePlus,Model_2096,Smartphone,4G
2097,OnePlus,Model_2097,Smartphone,5G
2098,OnePlus,Model_2098,Smartphone,4G
2099,Xiaomi,Model_2099,Smartphone,4G
2100,Samsung,Model_2100,Smartphone,4G
2101,Apple,Model_2101,Smartphone,4G
2102,Apple,Model_2102,Smartphone,5G
2103,Samsung,Model_2103,Smartphone,5G
2104,OnePlus,Model_2104,Smartphone,4G
2105,Apple,Model_2105,Smartphone,4G
2106,OnePlus,Model_2106,Smartphone,5G
2107,Apple,Model_2107,Smartphone,4G
2108,OnePlus,Model_2108,Smartphone,4G
2109,OnePlus,Model_2109,Smartphone,5G
2110,Samsung,Model_2110,Smartphone,4G
2111,Xiaomi,Model_2111,Smartphone,5G
2112,Xiaomi,Model_2112,Smartphone,5G
2113,Apple,Model_2113,Smartphone,4G
2114,OnePlus,Model_2114,Smartphone,5G
2115,OnePlus,Model_2115,Smartphone,4G
2116,Xiaomi,Model_2116,Smartphone,5G
2117,Samsung,Model_2117,Smartphone,5G
2118,Apple,Model_2118,Smartphone,4G
2119,Xiaomi,Model_2119,Smartphone,5G
2120,OnePlus,Model_2120,Smartphone,5G
2121,OnePlus,Model_2121,Smartphone,4G
2122,Apple,Model_2122,Smartphone,4G
2123,OnePlus,Model_2123,Smartphone,4G
2124,OnePlus,Model_2124,Smartphone,4G
2125,Apple,Model_2125,Smartphone,4G
2126,Xiaomi,Model_2126,Smartphone,4G
2127,Apple,Model_2127,Smartphone,4G
2128,OnePlus,Model_2128,Smartphone,4G
2129,Xiaomi,Model_2129,Smartphone,4G
2130,Samsung,Model_2130,Smartphone,4G
2131,Samsung,Model_2131,Smartphone,4G
2132,Samsung,Model_2132,Smartphone,4G
2133,Samsung,Model_2133,Smartphone,4G
2134,Samsung,Model_2134,Smartphone,5G
2135,Apple,Model_2135,Smartphone,4G
2136,OnePlus,Model_2136,Smartphone,5G
2137,Apple,Model_2137,Smartphone,5G
2138,Apple,Model_2138,Smartphone,4G
2139,Xiaomi,Model_2139,Smartphone,4G
2140,Apple,Model_2140,Smartphone,4G
2141,OnePlus,Model_2141,Smartphone,5G
2142,Samsung,Model_2142,Smartphone,4G
2143,Apple,Model_2143,Smartphone,4G
2144,Apple,Model_2144,Smartphone,4G
2145,OnePlus,Model_2145,Smartphone,5G
2146,Samsung,Model_2146,Smartphone,4G
2147,Samsung,Model_2147,Smartphone,5G
2148,OnePlus,Model_2148,Smartphone,5G
2149,Xiaomi,Model_2149,Smartphone,4G
2150,Samsung,Model_2150,Smartphone,4G
2151,Samsung,Model_2151,Smartphone,4G
2152,Samsung,Model_2152,Smartphone,4G
2153,OnePlus,Model_2153,Smartphone,4G
2154,Samsung,Model_2154,Smartphone,4G
2155,Apple,Model_2155,Smartphone,4G
2156,OnePlus,Model_2156,Smartphone,4G
2157,OnePlus,Model_2157,Smartphone,4G
2158,Apple,Model_2158,Smartphone,5G
2159,Samsung,Model_2159,Smartphone,4G
2160,Samsung,Model_2160,Smartphone,4G
2161,Apple,Model_2161,Smartphone,4G
2162,Apple,Model_2162,Smartphone,5G
2163,Samsung,Model_2163,Smartphone,5G
2164,Apple,Model_2164,Smartphone,4G
2165,Xiaomi,Model_2165,Smartphone,4G
2166,Xiaomi,Model_2166,Smartphone,4G
2167,Apple,Model_2167,Smartphone,4G
2168,Apple,Model_2168,Smartphone,5G
2169,Xiaomi,Model_2169,Smartphone,4G
2170,Apple,Model_2170,Smartphone,5G
2171,OnePlus,Model_2171,Smartphone,4G
2172,OnePlus,Model_2172,Smartphone,5G
2173,Xiaomi,Model_2173,Smartphone,4G
2174,OnePlus,Model_2174,Smartphone,4G
2175,Samsung,Model_2175,Smartphone,4G
2176,Apple,Model_2176,Smartphone,4G
2177,Samsung,Model_2177,Smartphone,4G
2178,Apple,Model_2178,Smartphone,4G
2179,OnePlus,Model_2179,Smartphone,4G
2180,Samsung,Model_2180,Smartphone,5G
2181,Xiaomi,Model_2181,Smartphone,4G
2182,Apple,Model_2182,Smartphone,4G
2183,Samsung,Model_2183,Smartphone,5G
2184,OnePlus,Model_2184,Smartphone,5G
2185,OnePlus,Model_2185,Smartphone,5G
2186,Samsung,Model_2186,Smartphone,5G
2187,OnePlus,Model_2187,Smartphone,4G
2188,Xiaomi,Model_2188,Smartphone,5G
2189,Apple,Model_2189,Smartphone,4G
2190,OnePlus,Model_2190,Smartphone,4G
2191,Xiaomi,Model_2191,Smartphone,4G
2192,Apple,Model_2192,Smartphone,5G
2193,Samsung,Model_2193,Smartphone,5G
2194,Xiaomi,Model_2194,Smartphone,4G
2195,Xiaomi,Model_2195,Smartphone,5G
2196,OnePlus,Model_2196,Smartphone,4G
2197,Apple,Model_2197,Smartphone,4G
2198,Apple,Model_2198,Smartphone,5G
2199,Xiaomi,Model_2199,Smartphone,4G
2200,Samsung,Model_2200,Smartphone,4G
2201,Xiaomi,Model_2201,Smartphone,5G
2202,Samsung,Model_2202,Smartphone,4G
2203,Apple,Model_2203,Smartphone,4G
2204,Samsung,Model_2204,Smartphone,5G
2205,Xiaomi,Model_2205,Smartphone,4G
2206,Samsung,Model_2206,Smartphone,5G
2207,Samsung,Model_2207,Smartphone,5G
2208,Apple,Model_2208,Smartphone,4G
2209,Samsung,Model_2209,Smartphone,4G
2210,Xiaomi,Model_2210,Smartphone,5G
2211,Samsung,Model_2211,Smartphone,5G
2212,Apple,Model_2212,Smartphone,5G
2213,Xiaomi,Model_2213,Smartphone,5G
2214,Samsung,Model_2214,Smartphone,5G
2215,Samsung,Model_2215,Smartphone,4G
2216,OnePlus,Model_2216,Smartphone,4G
2217,Samsung,Model_2217,Smartphone,5G
2218,Samsung,Model_2218,Smartphone,4G
2219,Apple,Model_2219,Smartphone,5G
2220,Xiaomi,Model_2220,Smartphone,5G
2221,Xiaomi,Model_2221,Smartphone,5G
2222,Samsung,Model_2222,Smartphone,4G
2223,Xiaomi,Model_2223,Smartphone,4G
2224,Apple,Model_2224,Smartphone,5G
2225,Samsung,Model_2225,Smartphone,4G
2226,Apple,Model_2226,Smartphone,4G
2227,OnePlus,Model_2227,Smartphone,5G
2228,Xiaomi,Model_2228,Smartphone,5G
2229,Apple,Model_2229,Smartphone,4G
2230,Samsung,Model_2230,Smartphone,4G
2231,Apple,Model_2231,Smartphone,4G
2232,Samsung,Model_2232,Smartphone,4G
2233,Apple,Model_2233,Smartphone,5G
2234,Samsung,Model_2234,Smartphone,5G
2235,Apple,Model_2235,Smartphone,5G
2236,OnePlus,Model_2236,Smartphone,4G
2237,Samsung,Model_2237,Smartphone,5G
2238,Samsung,Model_2238,Smartphone,5G
2239,Samsung,Model_2239,Smartphone,4G
2240,Xiaomi,Model_2240,Smartphone,5G
2241,Apple,Model_2241,Smartphone,5G
2242,Samsung,Model_2242,Smartphone,5G
2243,Apple,Model_2243,Smartphone,5G
2244,OnePlus,Model_2244,Smartphone,5G
2245,Apple,Model_2245,Smartphone,5G
2246,Apple,Model_2246,Smartphone,5G
2247,Apple,Model_2247,Smartphone,5G
2248,OnePlus,Model_2248,Smartphone,5G
2249,Xiaomi,Model_2249,Smartphone,5G
2250,OnePlus,Model_2250,Smartphone,4G
2251,Samsung,Model_2251,Smartphone,4G
2252,Apple,Model_2252,Smartphone,5G
2253,Xiaomi,Model_2253,Smartphone,4G
2254,Xiaomi,Model_2254,Smartphone,5G
2255,Xiaomi,Model_2255,Smartphone,5G
2256,OnePlus,Model_2256,Smartphone,5G
2257,Samsung,Model_2257,Smartphone,5G
2258,Apple,Model_2258,Smartphone,4G
2259,Apple,Model_2259,Smartphone,5G
2260,OnePlus,Model_2260,Smartphone,5G
2261,Samsung,Model_2261,Smartphone,5G
2262,Apple,Model_2262,Smartphone,4G
2263,Samsung,Model_2263,Smartphone,5G
2264,OnePlus,Model_2264,Smartphone,4G
2265,OnePlus,Model_2265,Smartphone,5G
2266,Apple,Model_2266,Smartphone,4G
2267,Xiaomi,Model_2267,Smartphone,5G
2268,OnePlus,Model_2268,Smartphone,5G
2269,Apple,Model_2269,Smartphone,4G
2270,Apple,Model_2270,Smartphone,4G
2271,Xiaomi,Model_2271,Smartphone,4G
2272,Apple,Model_2272,Smartphone,5G
2273,OnePlus,Model_2273,Smartphone,5G
2274,Samsung,Model_2274,Smartphone,5G
2275,Samsung,Model_2275,Smartphone,4G
2276,OnePlus,Model_2276,Smartphone,5G
2277,Xiaomi,Model_2277,Smartphone,5G
2278,Xiaomi,Model_2278,Smartphone,4G
2279,OnePlus,Model_2279,Smartphone,5G
2280,Xiaomi,Model_2280,Smartphone,4G
2281,Apple,Model_2281,Smartphone,5G
2282,Xiaomi,Model_2282,Smartphone,4G
2283,Samsung,Model_2283,Smartphone,5G
2284,Samsung,Model_2284,Smartphone,4G
2285,OnePlus,Model_2285,Smartphone,5G
2286,Samsung,Model_2286,Smartphone,5G
2287,Samsung,Model_2287,Smartphone,5G
2288,Xiaomi,Model_2288,Smartphone,4G
2289,Apple,Model_2289,Smartphone,5G
2290,OnePlus,Model_2290,Smartphone,4G
2291,Apple,Model_2291,Smartphone,4G
2292,Samsung,Model_2292,Smartphone,4G
2293,Xiaomi,Model_2293,Smartphone,4G
2294,Xiaomi,Model_2294,Smartphone,4G
2295,Apple,Model_2295,Smartphone,5G
2296,Xiaomi,Model_2296,Smartphone,5G
2297,OnePlus,Model_2297,Smartphone,4G
2298,Samsung,Model_2298,Smartphone,5G
2299,Samsung,Model_2299,Smartphone,5G
2300,Xiaomi,Model_2300,Smartphone,5G
2301,Xiaomi,Model_2301,Smartphone,4G
2302,OnePlus,Model_2302,Smartphone,4G
2303,Xiaomi,Model_2303,Smartphone,5G
2304,Samsung,Model_2304,Smartphone,4G
2305,Apple,Model_2305,Smartphone,5G
2306,Samsung,Model_2306,Smartphone,5G
2307,Samsung,Model_2307,Smartphone,5G
2308,Apple,Model_2308,Smartphone,5G
2309,Apple,Model_2309,Smartphone,5G
2310,Samsung,Model_2310,Smartphone,4G
2311,Samsung,Model_2311,Smartphone,4G
2312,OnePlus,Model_2312,Smartphone,4G
2313,Samsung,Model_2313,Smartphone,5G
2314,Samsung,Model_2314,Smartphone,4G
2315,OnePlus,Model_2315,Smartphone,4G
2316,Samsung,Model_2316,Smartphone,5G
2317,Samsung,Model_2317,Smartphone,5G
2318,OnePlus,Model_2318,Smartphone,5G
2319,OnePlus,Model_2319,Smartphone,4G
2320,Samsung,Model_2320,Smartphone,4G
2321,Samsung,Model_2321,Smartphone,4G
2322,Apple,Model_2322,Smartphone,5G
2323,Xiaomi,Model_2323,Smartphone,5G
2324,OnePlus,Model_2324,Smartphone,5G
2325,Xiaomi,Model_2325,Smartphone,4G
2326,OnePlus,Model_2326,Smartphone,5G
2327,OnePlus,Model_2327,Smartphone,5G
2328,Apple,Model_2328,Smartphone,5G
2329,Apple,Model_2329,Smartphone,4G
2330,Xiaomi,Model_2330,Smartphone,5G
2331,Samsung,Model_2331,Smartphone,5G
2332,OnePlus,Model_2332,Smartphone,5G
2333,Xiaomi,Model_2333,Smartphone,4G
2334,Samsung,Model_2334,Smartphone,4G
2335,Samsung,Model_2335,Smartphone,4G
2336,OnePlus,Model_2336,Smartphone,4G
2337,Apple,Model_2337,Smartphone,5G
2338,Samsung,Model_2338,Smartphone,5G
2339,Apple,Model_2339,Smartphone,5G
2340,Xiaomi,Model_2340,Smartphone,5G
2341,OnePlus,Model_2341,Smartphone,4G
2342,Samsung,Model_2342,Smartphone,5G
2343,Xiaomi,Model_2343,Smartphone,5G
2344,OnePlus,Model_2344,Smartphone,4G
2345,Apple,Model_2345,Smartphone,4G
2346,OnePlus,Model_2346,Smartphone,5G
2347,OnePlus,Model_2347,Smartphone,5G
2348,Xiaomi,Model_2348,Smartphone,5G
2349,OnePlus,Model_2349,Smartphone,4G
2350,Samsung,Model_2350,Smartphone,4G
2351,Samsung,Model_2351,Smartphone,5G
2352,Samsung,Model_2352,Smartphone,4G
2353,Xiaomi,Model_2353,Smartphone,4G
2354,Apple,Model_2354,Smartphone,4G
2355,Apple,Model_2355,Smartphone,5G
2356,Samsung,Model_2356,Smartphone,4G
2357,Xiaomi,Model_2357,Smartphone,5G
2358,OnePlus,Model_2358,Smartphone,4G
2359,OnePlus,Model_2359,Smartphone,4G
2360,Apple,Model_2360,Smartphone,4G
2361,OnePlus,Model_2361,Smartphone,4G
2362,OnePlus,Model_2362,Smartphone,4G
2363,Apple,Model_2363,Smartphone,5G
2364,OnePlus,Model_2364,Smartphone,5G
2365,Samsung,Model_2365,Smartphone,5G
2366,Apple,Model_2366,Smartphone,4G
2367,Xiaomi,Model_2367,Smartphone,4G
2368,Apple,Model_2368,Smartphone,5G
2369,OnePlus,Model_2369,Smartphone,4G
2370,OnePlus,Model_2370,Smartphone,5G
2371,OnePlus,Model_2371,Smartphone,5G
2372,Apple,Model_2372,Smartphone,5G
2373,Xiaomi,Model_2373,Smartphone,4G
2374,Xiaomi,Model_2374,Smartphone,4G
2375,Samsung,Model_2375,Smartphone,5G
2376,Samsung,Model_2376,Smartphone,5G
2377,Apple,Model_2377,Smartphone,4G
2378,OnePlus,Model_2378,Smartphone,5G
2379,OnePlus,Model_2379,Smartphone,5G
2380,Xiaomi,Model_2380,Smartphone,5G
2381,Xiaomi,Model_2381,Smartphone,5G
2382,Apple,Model_2382,Smartphone,5G
2383,OnePlus,Model_2383,Smartphone,4G
2384,Xiaomi,Model_2384,Smartphone,5G
2385,Xiaomi,Model_2385,Smartphone,5G
2386,Xiaomi,Model_2386,Smartphone,4G
2387,OnePlus,Model_2387,Smartphone,4G
2388,OnePlus,Model_2388,Smartphone,5G
2389,OnePlus,Model_2389,Smartphone,4G
2390,OnePlus,Model_2390,Smartphone,4G
2391,Apple,Model_2391,Smartphone,5G
2392,Samsung,Model_2392,Smartphone,4G
2393,Samsung,Model_2393,Smartphone,5G
2394,Apple,Model_2394,Smartphone,5G
2395,Xiaomi,Model_2395,Smartphone,4G
2396,Apple,Model_2396,Smartphone,4G
2397,OnePlus,Model_2397,Smartphone,5G
2398,OnePlus,Model_2398,Smartphone,5G
2399,OnePlus,Model_2399,Smartphone,4G
2400,OnePlus,Model_2400,Smartphone,5G
2401,Samsung,Model_2401,Smartphone,4G
2402,Apple,Model_2402,Smartphone,4G
2403,Apple,Model_2403,Smartphone,4G
2404,OnePlus,Model_2404,Smartphone,5G
2405,Xiaomi,Model_2405,Smartphone,5G
2406,OnePlus,Model_2406,Smartphone,4G
2407,Samsung,Model_2407,Smartphone,4G
2408,Xiaomi,Model_2408,Smartphone,4G
2409,OnePlus,Model_2409,Smartphone,4G
2410,Samsung,Model_2410,Smartphone,4G
2411,OnePlus,Model_2411,Smartphone,4G
2412,OnePlus,Model_2412,Smartphone,5G
2413,Samsung,Model_2413,Smartphone,4G
2414,Samsung,Model_2414,Smartphone,4G
2415,Apple,Model_2415,Smartphone,4G
2416,OnePlus,Model_2416,Smartphone,4G
2417,Samsung,Model_2417,Smartphone,4G
2418,Apple,Model_2418,Smartphone,4G
2419,Samsung,Model_2419,Smartphone,4G
2420,OnePlus,Model_2420,Smartphone,4G
2421,Xiaomi,Model_2421,Smartphone,5G
2422,OnePlus,Model_2422,Smartphone,4G
2423,Xiaomi,Model_2423,Smartphone,5G
2424,Apple,Model_2424,Smartphone,4G
2425,Apple,Model_2425,Smartphone,5G
2426,Samsung,Model_2426,Smartphone,4G
2427,Xiaomi,Model_2427,Smartphone,5G
2428,Samsung,Model_2428,Smartphone,5G
2429,Xiaomi,Model_2429,Smartphone,5G
2430,Apple,Model_2430,Smartphone,5G
2431,Samsung,Model_2431,Smartphone,5G
2432,Apple,Model_2432,Smartphone,4G
2433,Xiaomi,Model_2433,Smartphone,4G
2434,Apple,Model_2434,Smartphone,5G
2435,Samsung,Model_2435,Smartphone,5G
2436,OnePlus,Model_2436,Smartphone,4G
2437,Apple,Model_2437,Smartphone,5G
2438,Xiaomi,Model_2438,Smartphone,5G
2439,Samsung,Model_2439,Smartphone,5G
2440,Xiaomi,Model_2440,Smartphone,4G
2441,Samsung,Model_2441,Smartphone,5G
2442,Apple,Model_2442,Smartphone,4G
2443,Xiaomi,Model_2443,Smartphone,4G
2444,Xiaomi,Model_2444,Smartphone,4G
2445,Apple,Model_2445,Smartphone,5G
2446,Apple,Model_2446,Smartphone,5G
2447,Apple,Model_2447,Smartphone,5G
2448,OnePlus,Model_2448,Smartphone,5G
2449,OnePlus,Model_2449,Smartphone,5G
2450,Samsung,Model_2450,Smartphone,5G
2451,Apple,Model_2451,Smartphone,4G
2452,OnePlus,Model_2452,Smartphone,4G
2453,Samsung,Model_2453,Smartphone,5G
2454,Apple,Model_2454,Smartphone,4G
2455,Samsung,Model_2455,Smartphone,5G
2456,Xiaomi,Model_2456,Smartphone,5G
2457,Samsung,Model_2457,Smartphone,5G
2458,Apple,Model_2458,Smartphone,5G
2459,OnePlus,Model_2459,Smartphone,4G
2460,Apple,Model_2460,Smartphone,5G
2461,Xiaomi,Model_2461,Smartphone,4G
2462,Samsung,Model_2462,Smartphone,4G
2463,Apple,Model_2463,Smartphone,4G
2464,Xiaomi,Model_2464,Smartphone,4G
2465,OnePlus,Model_2465,Smartphone,5G
2466,Apple,Model_2466,Smartphone,4G
2467,OnePlus,Model_2467,Smartphone,5G
2468,Samsung,Model_2468,Smartphone,4G
