subscription_id,customer_id,offer_id,revenue
66480,11140,5,119.35
66481,32065,2,29.31
66482,33588,3,262.1
66483,35338,2,229.75
66484,29406,3,242.37
66485,18737,1,469.53
66486,44712,4,63.93
66487,37147,3,215.6
66488,39929,1,359.14
66489,23560,3,438.53
66490,791,5,483.24
66491,37269,2,313.18
66492,30011,5,443.45
66493,11286,2,234.59
66494,25811,1,134.13
66495,29685,2,167.93
66496,26709,5,95.1
66497,33027,5,240.67
66498,39779,2,315.73
66499,21812,1,370.27
66500,22112,2,393.75
66501,2067,1,287.02
66502,3618,1,175.37
66503,22508,1,105.58
66504,16883,3,245.76
66505,19780,3,176.12
66506,34472,4,396.24
66507,37479,3,207.79
66508,450,1,74.64
66509,32309,4,414.57
66510,37667,1,429.59
66511,3336,2,311.57
66512,42428,1,291.45
66513,45670,3,148.88
66514,21017,4,91.25
66515,39488,5,308.97
66516,13985,2,42.19
66517,1159,2,202.94
66518,25212,4,118.15
66519,23100,5,225.22
66520,33201,1,138.24
66521,18518,3,384.02
66522,28888,4,451.26
66523,23393,1,288.04
66524,35586,5,412.03
66525,34238,4,261.86
66526,15127,1,319.07
66527,5991,4,399.59
66528,17337,1,496.53
66529,40416,4,73.28
66530,30166,4,180.25
66531,17096,1,95.35
66532,1624,4,153.74
66533,33100,3,478.28
66534,18788,1,49.43
66535,41400,2,402.7
66536,19331,2,122.38
66537,2977,5,421.92
66538,12132,3,292.19
66539,43055,3,326.44
66540,39135,4,296.03
66541,20368,4,138.46
66542,38042,1,291.89
66543,40593,5,369.73
66544,27011,1,35.71
66545,48370,1,40.71
66546,33736,3,106.59
66547,41852,2,433.59
66548,14250,5,353.27
66549,15816,4,397.1
66550,39608,5,11.28
66551,7579,2,429.79
66552,4010,5,89.58
66553,19936,3,387.51
66554,42322,2,127.58
66555,44287,5,233.2
66556,23762,5,414.32
66557,3941,2,496.86
66558,20383,4,186.17
66559,10619,4,495.88
66560,46646,4,330.29
66561,14668,2,476.62
66562,8592,5,319.75
66563,29388,3,152.74
66564,26583,1,12.51
66565,10814,2,378.74
66566,6573,3,171.78
66567,14460,4,431.66
66568,22356,2,488.29
66569,5513,4,56.97
66570,5323,2,144.92
66571,29079,5,184.64
66572,9965,1,40.48
66573,22905,2,391.3
66574,40508,1,72.72
66575,39599,4,100.69
66576,43607,2,305.71
66577,1995,1,134.96
66578,1828,3,289.61
66579,17768,5,380.04
66580,9695,5,86.88
66581,46509,2,50.53
66582,5996,2,225.71
66583,47175,3,430.45
66584,32699,5,95.93
66585,26164,2,183.04
66586,19727,3,161.48
66587,45842,3,263.01
66588,49745,4,223.37
66589,28058,5,357.59
66590,46766,4,422.61
66591,10431,2,480.84
66592,18532,3,491.82
66593,17115,4,283.89
66594,18792,5,417.5
66595,15350,2,322.24
66596,3932,4,31.01
66597,44224,3,481.45
66598,45384,5,321.75
66599,21269,3,45.81
66600,10567,2,340.92
66601,20132,1,309.24
66602,27748,5,391.07
66603,10333,2,210.88
66604,19937,4,142.5
66605,16985,4,245.89
66606,20585,3,445.51
66607,33492,5,481.35
66608,2846,5,235.27
66609,17102,4,438.31
66610,381,4,376.48
66611,8798,4,214.53
66612,34615,4,278.9
66613,7087,4,35.75
66614,10550,2,333.33
66615,34840,3,167.89
66616,4997,4,173.24
66617,13015,5,349.07
66618,26806,5,49.81
66619,9071,4,221.55
66620,36750,4,416.73
66621,11247,3,168.71
66622,30822,1,313.4
66623,34105,3,65.65
66624,34457,2,201.49
66625,12743,1,251.73
66626,37046,3,278.13
66627,39653,4,121.0
66628,12922,4,118.06
66629,38819,2,361.24
66630,22385,4,92.91
66631,13806,5,162.99
66632,4736,3,218.99
66633,48351,4,451.24
66634,29615,4,314.93
66635,36460,3,427.99
66636,13785,4,230.62
66637,7124,5,292.18
66638,685,2,117.71
66639,22308,1,219.66
66640,33007,2,197.13
66641,30548,3,127.09
66642,33438,4,50.98
66643,11333,2,72.4
66644,7562,1,88.35
66645,31311,5,144.93
66646,8138,3,239.0
66647,17252,5,254.61
66648,2538,3,480.59
66649,18587,5,75.67
66650,19016,1,132.49
66651,38775,5,155.61
66652,29155,1,99.66
66653,37163,2,140.55
66654,19753,4,169.16
66655,37936,4,325.65
66656,9299,5,282.17
66657,36946,4,456.12
66658,21362,3,241.4
66659,45159,4,277.84
66660,36650,3,357.73
66661,27735,2,228.65
66662,23573,2,44.0
66663,6767,5,436.65
66664,7784,1,225.46
66665,41261,3,55.24
66666,2048,1,270.04
66667,23926,5,58.12
66668,24064,3,28.59
66669,41362,5,189.17
66670,628,5,484.06
66671,13530,3,176.32
66672,32229,2,134.13
66673,12817,2,468.68
66674,48428,2,329.19
66675,747,4,119.97
66676,24305,4,43.97
66677,2928,3,226.05
66678,25793,2,63.6
66679,19370,3,52.38
66680,36498,1,314.9
66681,27248,1,300.11
66682,32858,2,89.77
66683,4188,4,281.61
66684,47016,2,368.15
66685,891,4,231.64
66686,32982,1,297.98
66687,45451,4,268.53
66688,15259,2,59.9
66689,38588,4,363.9
66690,22125,5,412.29
66691,42215,2,499.95
66692,31215,2,117.29
66693,40275,1,143.27
66694,28818,4,204.35
66695,7439,2,361.46
66696,18203,1,469.51
66697,32782,1,431.58
66698,12426,1,200.77
66699,2847,1,466.31
66700,38105,4,324.38
66701,24234,2,452.07
66702,11294,4,315.96
66703,18451,2,185.49
66704,24361,1,475.45
66705,28435,4,298.98
66706,4076,1,46.11
66707,31948,1,308.48
66708,27898,1,397.79
66709,4051,4,257.56
66710,22058,1,333.45
66711,31761,3,112.5
66712,41177,4,78.21
66713,29348,2,369.73
66714,20910,5,179.98
66715,37297,4,197.59
66716,32554,4,329.9
66717,277,2,410.22
66718,31104,2,302.57
66719,14472,4,212.92
66720,46751,5,183.43
66721,41291,2,288.52
66722,16505,4,68.03
66723,7289,3,228.57
66724,14226,5,278.59
66725,46718,4,256.17
66726,36433,2,473.89
66727,5774,2,14.11
66728,15937,4,219.99
66729,31094,3,389.5
66730,46496,2,215.35
66731,24620,5,209.93
66732,16878,5,270.69
66733,11019,2,426.42
66734,3738,4,228.08
66735,44496,3,110.38
66736,4178,4,49.61
66737,21938,1,21.67
66738,8323,4,423.61
66739,18171,1,307.56
66740,14866,2,12.78
66741,47358,1,439.84
66742,13486,2,188.73
66743,6546,5,258.21
66744,3946,3,466.46
66745,8707,1,129.74
66746,26955,2,169.46
66747,45932,1,342.17
66748,22402,4,302.56
66749,43489,4,498.75
66750,14981,1,362.23
66751,20840,3,204.43
66752,43767,2,304.05
66753,35659,2,361.6
66754,45470,2,289.61
66755,11035,1,85.83
66756,14537,3,85.7
66757,15212,3,354.49
66758,25422,3,213.39
66759,23056,5,177.5
66760,16257,4,372.29
66761,22427,4,31.71
66762,24520,3,24.48
66763,39112,3,31.2
66764,40332,2,160.57
66765,3259,3,124.31
66766,29923,2,425.04
66767,42903,2,41.16
66768,2235,5,443.08
66769,22900,1,34.73
66770,27508,3,55.13
66771,41824,1,268.33
66772,22140,4,245.34
66773,18764,1,320.86
66774,27397,1,299.97
66775,19656,4,183.61
66776,43714,5,182.68
66777,7619,1,224.61
66778,31227,2,261.83
66779,49578,2,325.79
66780,11600,1,496.14
66781,30576,4,197.72
66782,9066,5,376.81
66783,32435,4,409.38
66784,38121,2,168.69
66785,35161,1,353.33
66786,46819,2,497.64
66787,12083,4,490.92
66788,36016,1,190.8
66789,17137,2,292.49
66790,19696,2,436.44
66791,22989,3,377.46
66792,38126,2,349.64
66793,46650,3,131.74
66794,13781,2,171.28
66795,49398,3,458.23
66796,14355,4,319.36
66797,21405,3,210.03
66798,5672,2,471.81
66799,26383,2,315.7
66800,1136,3,495.38
66801,41898,1,23.65
66802,20260,2,119.19
66803,48117,1,17.33
66804,22353,5,162.9
66805,28203,3,183.38
66806,8064,1,220.58
66807,37066,4,210.73
66808,24350,1,407.54
66809,18446,1,211.76
66810,19466,5,310.61
66811,32411,2,426.38
66812,17267,1,395.49
66813,44440,2,207.12
66814,49904,5,119.82
66815,46728,5,15.18
66816,42339,2,86.65
66817,40242,2,126.27
66818,20229,3,489.22
66819,27733,3,178.63
66820,13231,2,397.53
66821,18417,5,236.48
66822,8438,3,110.7
66823,12202,1,319.59
66824,34018,3,412.85
66825,19142,2,62.42
66826,32838,2,30.88
66827,21433,3,229.25
66828,34979,3,38.2
66829,47042,4,106.63
66830,6339,5,376.21
66831,34210,2,193.42
66832,25358,3,104.08
66833,25188,1,57.5
66834,16263,4,462.92
66835,32221,1,304.89
66836,17161,3,158.84
66837,36077,2,357.68
66838,31969,1,399.91
66839,46567,2,432.12
66840,6967,3,201.31
66841,25577,4,245.41
66842,41159,3,443.75
66843,15188,5,89.07
66844,48008,2,62.82
66845,33609,5,242.04
66846,33885,3,311.97
66847,21479,5,128.65
66848,9214,3,196.52
66849,24071,5,97.08
66850,20878,2,226.48
66851,31116,3,147.16
66852,15658,5,188.83
66853,30059,2,379.74
66854,1114,2,284.68
66855,36892,2,77.07
66856,20829,3,43.29
66857,8110,5,129.91
66858,10634,4,150.81
66859,28714,2,473.53
66860,33318,2,328.77
66861,48586,3,255.12
66862,32692,4,423.98
66863,37991,1,300.53
66864,19700,3,19.25
66865,21949,5,37.21
66866,37219,5,171.46
66867,14875,1,166.92
66868,36644,4,349.09
66869,38081,3,133.42
66870,36342,5,458.86
66871,25705,1,181.9
66872,17238,5,236.19
66873,26170,4,152.79
66874,1089,1,319.96
66875,42330,5,459.99
66876,42827,4,322.14
66877,11095,5,391.45
66878,47363,2,425.93
66879,17620,5,495.49
66880,14383,2,372.19
66881,8189,4,479.52
66882,37605,2,131.89
66883,7218,4,276.41
66884,7927,1,165.27
66885,1858,4,123.18
66886,32168,5,145.26
66887,33492,4,382.0
66888,25860,4,291.01
66889,44965,5,380.62
66890,19396,5,137.53
66891,1498,5,379.42
66892,30996,4,68.14
66893,27907,5,18.42
66894,1535,4,438.17
66895,28013,1,130.68
66896,41879,3,56.12
66897,23990,3,227.8
66898,10903,1,300.47
66899,34693,4,117.06
66900,4853,4,331.73
66901,47565,1,173.23
66902,45078,1,137.96
66903,15710,5,162.13
66904,2821,1,19.93
66905,4246,2,422.25
66906,783,5,289.87
66907,32018,4,295.19
66908,26257,4,97.76
66909,7723,4,375.62
66910,5949,4,15.69
66911,45992,1,158.26
66912,15739,3,122.23
66913,41344,3,499.21
66914,38825,2,89.69
66915,27220,4,51.92
66916,19404,1,48.1
66917,16732,3,250.62
66918,49210,2,276.54
66919,23062,5,41.01
66920,33109,2,139.21
66921,36962,4,197.43
66922,23438,1,433.18
66923,38669,1,459.1
66924,25114,4,468.14
66925,39097,5,451.9
66926,6021,1,372.58
66927,13288,5,274.03
66928,18015,5,468.57
66929,42593,3,178.71
66930,8653,4,252.57
66931,3410,3,340.15
66932,28698,5,280.62
66933,39121,2,314.83
66934,16214,4,16.78
66935,44203,2,484.99
66936,13570,3,451.48
66937,3421,3,424.55
66938,15547,1,421.67
66939,40862,4,280.47
66940,46730,2,152.36
66941,49566,1,26.32
66942,44297,4,233.27
66943,10524,4,386.88
66944,24754,2,86.16
66945,18936,4,438.31
66946,41880,3,364.14
66947,48893,1,125.6
66948,10457,1,53.96
66949,43465,4,291.33
66950,12585,3,288.2
66951,32034,5,48.68
66952,20668,4,398.52
66953,49815,3,333.19
66954,25184,4,74.54
66955,30416,1,412.79
66956,34876,1,133.83
66957,3906,5,71.16
66958,7701,3,348.08
66959,16050,5,234.04
66960,14267,5,194.92
66961,31728,1,440.8
66962,20750,2,283.99
66963,27501,5,263.78
66964,26674,5,352.48
66965,32808,4,482.14
66966,44378,4,211.3
66967,504,4,139.29
66968,3420,1,40.03
66969,12319,3,276.92
66970,39225,3,207.86
66971,33119,3,414.77
66972,30640,2,298.43
66973,4066,1,42.5
66974,49811,1,65.92
66975,1560,3,495.65
66976,25196,5,147.93
66977,26958,3,375.9
66978,38510,1,232.57
66979,11231,1,284.0
66980,23925,3,442.83
66981,8837,1,198.57
66982,26961,2,64.42
66983,712,4,421.61
66984,49509,2,477.79
66985,1208,2,176.29
66986,921,4,455.81
66987,23589,4,29.49
66988,23856,5,35.65
66989,45038,2,412.84
66990,38475,5,49.38
66991,13573,1,279.34
66992,11652,5,94.88
66993,3115,2,155.83
66994,17539,2,159.57
66995,44960,4,402.02
66996,30166,1,37.49
66997,32921,4,48.6
66998,24660,4,92.33
66999,42616,5,243.87
67000,7763,5,205.02
67001,39469,2,252.67
67002,22445,2,464.89
67003,20229,4,180.21
67004,35942,1,89.43
67005,28036,2,425.37
67006,42017,1,48.19
67007,9608,3,420.02
67008,26001,5,435.58
67009,38146,1,303.16
67010,34243,5,348.49
67011,2537,1,167.87
67012,48153,4,396.69
67013,35626,5,178.16
67014,22197,5,82.43
67015,38719,4,80.73
67016,27865,1,494.28
67017,30583,2,70.61
67018,38899,1,321.62
67019,41365,4,127.63
67020,30799,2,484.41
67021,27148,5,397.91
67022,314,3,84.19
67023,1506,1,310.39
67024,43957,4,55.85
67025,32069,1,299.74
67026,1219,1,460.77
67027,37,2,195.02
67028,17468,3,398.07
67029,29208,2,349.73
67030,46583,1,55.18
67031,32652,3,299.72
67032,36003,2,133.56
67033,42345,5,61.27
67034,43552,5,286.37
67035,11576,1,21.3
67036,288,5,15.02
67037,14219,1,388.95
67038,22107,3,387.53
67039,24069,3,32.08
67040,37138,4,24.85
67041,29865,2,25.05
67042,10734,4,497.85
67043,36161,4,187.81
67044,16990,2,355.07
67045,26265,3,81.16
67046,9308,1,79.68
67047,18926,5,442.21
67048,47598,5,498.13
67049,35176,3,17.63
67050,31459,1,357.52
67051,38320,2,472.5
67052,12165,4,235.72
67053,4538,2,340.15
67054,27846,3,21.82
67055,40380,3,122.68
67056,27433,5,20.8
67057,32369,1,32.11
67058,41079,2,353.54
67059,19168,1,449.38
67060,27087,2,24.23
67061,23944,1,129.97
67062,13221,2,181.95
67063,49642,3,287.82
67064,3682,1,63.94
67065,4710,4,493.22
67066,38391,4,121.85
67067,13107,3,327.45
67068,47980,5,304.46
67069,48339,5,419.01
67070,5583,3,34.7
67071,39399,3,364.36
67072,40203,5,87.34
67073,24335,5,295.68
67074,12767,1,329.95
67075,25574,3,446.17
67076,42836,1,70.87
67077,45532,3,332.16
67078,18104,5,380.98
67079,42302,3,116.58
67080,19732,1,323.79
67081,27896,5,293.41
67082,17431,1,10.02
67083,49265,3,152.46
67084,5879,5,283.67
67085,10510,2,134.76
67086,43484,2,30.74
67087,4790,5,97.74
67088,32901,5,333.74
67089,46333,3,489.12
67090,31034,3,395.05
67091,40055,3,240.6
67092,43462,1,225.77
67093,6698,4,321.52
67094,36283,2,57.74
67095,27037,5,161.93
67096,38684,2,483.73
67097,29636,5,431.8
67098,28772,5,477.45
67099,11645,4,240.61
67100,4972,5,31.73
67101,1032,5,67.67
67102,35489,4,197.5
67103,37712,5,233.07
67104,49355,4,240.04
67105,15702,4,248.58
67106,35738,1,466.62
67107,47121,1,441.14
67108,19306,2,259.92
67109,5149,3,43.54
67110,10037,3,186.4
67111,24081,3,12.11
67112,16064,3,134.97
67113,40289,5,333.03
67114,24196,3,39.6
67115,12660,2,221.11
67116,5358,3,361.39
67117,11958,5,262.63
67118,44559,5,248.02
67119,40264,4,175.43
67120,13195,2,170.94
67121,36501,2,420.95
67122,20857,1,370.1
67123,23013,1,171.53
67124,21988,2,216.06
67125,3227,1,65.43
67126,27402,5,153.74
67127,4629,5,403.83
67128,6775,5,68.64
67129,1016,4,496.22
67130,35289,4,226.61
67131,46199,2,387.22
67132,43761,3,189.85
67133,8211,2,467.68
67134,4500,3,273.49
67135,2767,1,431.72
67136,26998,1,104.2
67137,13484,5,241.46
67138,34845,1,107.98
67139,25509,1,253.03
67140,7647,3,249.13
67141,23626,1,163.73
67142,30066,2,425.66
67143,31671,4,336.7
67144,43,5,176.73
67145,12840,3,78.26
67146,782,3,494.13
67147,708,2,224.49
67148,30533,2,118.96
67149,33556,5,351.09
67150,49478,1,244.31
67151,5909,1,258.45
67152,43975,5,37.21
67153,14298,5,91.68
67154,9191,1,457.59
67155,41470,1,306.77
67156,10168,1,83.02
67157,31947,1,290.28
67158,33481,1,434.65
67159,20499,2,221.62
67160,23680,4,271.85
67161,28975,5,279.16
67162,614,4,350.39
67163,10739,5,355.4
67164,37792,3,449.77
67165,9690,1,257.79
67166,29837,2,342.34
67167,11406,4,485.65
67168,41074,3,152.78
67169,19049,1,24.65
67170,11768,4,480.36
67171,24161,5,494.17
67172,32849,1,407.68
67173,24861,1,345.4
67174,46125,2,156.33
67175,46354,1,286.57
67176,3336,4,403.67
67177,3430,2,178.83
67178,27639,5,304.88
67179,34304,4,142.65
67180,11898,1,133.71
67181,29370,5,72.33
67182,34434,3,437.33
67183,34503,2,75.6
67184,44104,1,428.11
67185,28860,3,344.57
67186,7703,2,420.7
67187,4346,4,324.35
67188,42031,5,69.7
67189,8289,5,403.65
67190,44152,1,14.58
67191,42029,3,182.38
67192,37671,2,369.45
67193,44936,5,309.8
67194,45863,4,371.6
67195,15874,2,23.88
67196,17130,3,495.22
67197,34417,5,35.51
67198,1356,5,419.89
67199,42049,2,407.37
67200,47594,3,28.9
67201,6380,3,117.15
67202,9345,4,425.43
67203,48170,3,398.83
67204,8289,2,57.73
67205,16201,5,207.46
67206,45652,1,187.88
67207,21462,3,349.91
67208,41221,4,293.59
67209,28264,1,207.83
67210,23291,3,410.24
67211,26361,3,146.1
67212,24534,3,40.08
67213,40559,2,153.71
67214,24305,5,312.85
67215,13987,3,179.22
67216,25563,2,392.21
67217,31508,2,318.62
67218,19115,1,168.51
67219,31755,2,207.93
67220,39424,4,342.25
67221,32967,4,356.3
67222,31958,2,497.95
67223,11656,2,359.78
67224,15229,3,253.69
67225,39370,5,336.92
67226,3976,1,290.11
67227,1201,3,396.04
67228,39358,2,412.64
67229,14063,3,405.7
67230,27696,3,296.2
67231,13848,4,187.16
67232,21293,1,238.05
67233,23422,4,212.95
67234,5079,2,421.02
67235,5099,3,279.15
67236,19964,5,359.84
67237,833,5,423.1
67238,34991,4,175.17
67239,29490,2,10.3
67240,2659,3,185.0
67241,23892,5,258.95
67242,8678,2,115.59
67243,33899,1,296.56
67244,18653,3,390.73
67245,7785,4,69.63
67246,13454,1,171.4
67247,37060,4,335.39
67248,35679,3,305.05
67249,49166,2,466.09
67250,1461,5,237.73
67251,17796,2,159.25
67252,32756,2,471.54
67253,31265,4,59.21
67254,45173,3,243.74
67255,288,4,79.6
67256,42054,4,104.7
67257,33872,4,322.15
67258,20928,2,53.94
67259,13824,2,495.63
67260,13454,5,52.2
67261,46221,2,365.74
67262,8874,5,358.96
67263,14191,1,367.7
67264,16241,2,317.78
67265,16961,2,430.81
67266,39341,5,366.3
67267,1655,5,252.89
67268,27828,2,179.7
67269,31291,4,397.96
67270,30832,4,179.32
67271,44568,5,175.75
67272,19518,5,342.59
67273,18635,4,173.55
67274,15391,4,15.44
67275,31407,3,178.52
67276,33748,5,44.72
67277,6256,1,60.49
67278,18031,2,216.04
67279,8143,1,392.23
67280,9688,3,44.37
67281,21095,1,111.87
67282,8819,5,210.35
67283,29159,2,134.94
67284,48413,2,480.9
67285,10984,4,149.82
67286,19422,5,321.72
67287,35485,1,206.61
67288,9151,2,383.21
67289,22802,3,494.83
67290,29562,5,464.65
67291,33288,3,414.93
67292,34968,3,128.5
67293,23820,4,471.53
67294,27063,3,355.43
67295,14803,2,485.89
67296,25640,4,267.3
67297,46502,5,100.46
67298,37507,2,126.44
67299,48367,2,208.84
67300,15163,4,413.33
67301,38611,4,221.86
67302,43783,4,63.23
67303,16306,4,297.88
67304,22817,3,157.12
67305,17838,1,241.53
67306,9489,2,147.69
67307,4548,3,75.32
67308,42338,3,300.58
67309,8652,4,191.11
67310,29974,1,98.52
67311,13109,2,78.59
67312,45615,4,391.04
67313,10484,3,410.83
67314,28984,5,382.37
67315,28643,5,114.01
67316,44686,5,491.93
67317,20424,3,167.38
67318,39480,1,369.84
67319,12310,3,223.34
67320,33726,3,398.02
67321,33022,1,200.24
67322,17880,2,57.96
67323,3161,3,124.14
67324,21533,4,198.69
67325,1272,4,238.51
67326,29292,1,367.55
67327,33224,2,495.7
67328,19255,5,58.24
67329,24355,5,170.13
67330,26360,1,304.39
67331,18116,4,109.01
67332,13536,3,123.45
67333,45083,2,180.57
67334,8342,4,441.46
67335,38140,1,464.03
67336,7600,5,352.23
67337,23117,5,82.32
67338,27974,3,101.67
67339,36640,4,346.11
67340,46121,5,11.52
67341,344,3,239.09
67342,40643,4,476.99
67343,32100,2,118.6
67344,44742,2,450.39
67345,8345,1,461.58
67346,30110,5,272.21
67347,37666,5,243.32
67348,32456,5,386.86
67349,25307,4,377.56
67350,2843,3,152.0
67351,31881,5,31.12
67352,31345,1,458.02
67353,6227,4,340.77
67354,39880,5,208.76
67355,288,4,418.84
67356,3737,1,402.15
67357,1738,1,125.76
67358,22659,2,292.98
67359,46532,1,275.89
67360,8054,5,415.08
67361,17465,4,188.67
67362,11399,2,318.63
67363,17045,2,48.9
67364,21219,3,140.45
67365,47268,5,33.37
67366,10017,5,55.34
67367,29207,1,299.72
67368,44895,1,197.85
67369,28585,4,400.76
67370,2538,4,75.96
67371,68,2,192.23
67372,2172,3,140.1
67373,25809,1,205.48
67374,24425,2,81.03
67375,45559,4,60.74
67376,6246,2,148.2
67377,10532,3,290.24
67378,48445,1,325.74
67379,5417,4,134.98
67380,29609,1,66.4
67381,50000,3,206.43
67382,45780,1,62.88
67383,17284,3,290.38
67384,8672,4,322.69
67385,21618,4,401.19
67386,31444,1,320.3
67387,43496,3,465.73
67388,13785,5,139.87
67389,24210,5,32.78
67390,38298,4,158.82
67391,3740,3,189.8
67392,38526,3,158.77
67393,15733,1,472.51
67394,8018,5,181.38
67395,13698,3,420.97
67396,46068,1,468.49
67397,43270,2,217.53
67398,4920,2,200.66
67399,30074,5,259.66
67400,24119,1,263.12
67401,45271,5,48.25
67402,42854,3,386.15
67403,45996,5,30.55
67404,33605,2,302.24
67405,17307,3,61.18
67406,24400,1,234.37
67407,23134,2,66.23
67408,45485,4,472.24
67409,24526,4,56.51
67410,11262,2,363.93
67411,46441,1,106.97
67412,9440,5,293.45
67413,18203,2,424.71
67414,28073,4,275.27
67415,34063,2,274.63
67416,46303,4,349.11
67417,30546,5,411.46
67418,42867,1,265.23
67419,5203,3,64.23
67420,2843,2,483.31
67421,47189,1,308.63
67422,26511,4,475.63
67423,36695,3,193.74
67424,10341,3,308.6
67425,25664,3,259.43
67426,33841,5,360.63
67427,34944,2,310.56
67428,18845,5,142.5
67429,38379,4,237.9
67430,35710,3,472.7
67431,41137,5,318.61
67432,48938,2,409.84
67433,27789,4,12.99
67434,46590,5,390.11
67435,47802,4,348.46
67436,1851,5,288.58
67437,7056,4,137.93
67438,19189,1,465.18
67439,32524,5,233.5
67440,10259,5,207.77
67441,46650,5,281.32
67442,19182,2,209.7
67443,46733,2,157.92
67444,23278,5,498.94
67445,1083,3,425.93
67446,32039,2,16.38
67447,4583,2,117.43
67448,38388,5,300.66
67449,17429,1,242.93
67450,22452,5,350.22
67451,1960,5,108.6
67452,43940,5,312.76
67453,49016,3,176.24
67454,28993,2,24.94
67455,13880,4,454.52
67456,47459,5,263.1
67457,22167,1,481.02
67458,45823,3,47.29
67459,29951,1,239.34
67460,19260,2,176.88
67461,33150,1,440.75
67462,49539,5,101.85
67463,715,3,400.39
67464,38947,5,107.39
67465,19567,5,97.69
67466,35363,1,33.54
67467,49711,1,307.94
67468,15632,5,296.97
67469,24450,5,177.95
67470,12707,2,180.27
67471,27539,2,153.45
67472,43479,1,341.32
67473,7246,5,85.15
67474,27731,2,282.01
67475,20191,3,208.3
67476,8661,4,105.31
67477,45174,3,406.77
67478,36870,4,280.85
67479,13227,5,48.87
67480,10425,4,499.24
67481,118,1,470.81
67482,18485,4,51.21
67483,14248,1,90.05
67484,46155,1,438.24
67485,37521,2,262.15
67486,38235,2,292.26
67487,37579,1,229.52
67488,49030,1,246.8
67489,34481,3,339.2
67490,26530,3,207.02
67491,43041,1,311.2
67492,2128,1,135.13
67493,22459,5,100.02
67494,32308,3,321.65
67495,11865,5,85.64
67496,4501,1,363.14
67497,15832,3,351.96
67498,36845,3,95.49
67499,28687,1,240.8
67500,33851,3,389.02
67501,37203,3,138.66
67502,36060,2,106.47
67503,1981,3,229.92
67504,22981,4,405.04
67505,40135,1,287.69
67506,38218,3,30.0
67507,43489,5,409.94
67508,38701,2,59.65
67509,47632,3,403.18
