record_id,campaign_id,impressions,conversions
13084,4,3356,1753
13085,3,2654,1479
13086,1,7556,1629
13087,2,7342,355
13088,4,216,1381
13089,1,4949,892
13090,2,7827,1653
13091,4,2972,1986
13092,3,4849,168
13093,3,2466,1785
13094,3,7851,1821
13095,3,4097,614
13096,2,8215,1893
13097,4,5129,1018
13098,2,4627,824
13099,3,4688,787
13100,4,9620,753
13101,2,6998,973
13102,1,9914,1766
13103,2,5076,585
13104,4,4129,1707
13105,2,2410,1531
13106,4,1073,1361
13107,4,6172,1846
13108,1,2735,1401
13109,1,6327,961
13110,4,9332,404
13111,2,9468,963
13112,3,8871,494
13113,3,6088,1374
13114,2,8171,1999
13115,1,8416,1035
13116,4,1819,699
13117,1,8251,1192
13118,4,2810,1682
13119,3,5672,1190
13120,4,6426,249
13121,1,2944,215
13122,3,2710,1522
13123,1,7340,280
13124,2,7611,332
13125,1,6985,1005
13126,2,1410,1378
13127,3,3330,1473
13128,4,2298,1193
13129,4,8432,1132
13130,2,8606,1045
13131,3,7646,1132
13132,3,2706,1152
13133,1,976,914
13134,1,6330,1416
13135,3,822,30
13136,3,5549,761
13137,3,1086,533
13138,2,3165,1274
13139,4,9052,1390
13140,3,3097,1527
13141,2,2792,1970
13142,4,1227,1241
13143,2,6639,1073
13144,2,4107,978
13145,3,1074,1359
13146,2,604,367
13147,1,9533,1796
13148,2,8158,767
13149,2,2224,419
13150,3,333,623
13151,4,9384,70
13152,2,7903,1690
13153,1,9160,82
13154,4,2317,350
13155,1,9469,612
13156,2,9588,1052
13157,2,605,1341
13158,4,1980,1152
13159,1,4414,99
13160,2,4046,167
13161,4,5819,164
13162,4,1446,1257
13163,4,7943,1598
13164,3,3947,276
13165,3,1177,423
13166,2,4492,1753
13167,3,159,591
13168,4,988,1218
13169,3,8592,1616
13170,1,7608,1327
13171,1,9524,745
13172,1,5494,348
13173,4,2014,692
13174,3,9019,824
13175,1,4232,1259
13176,2,7162,342
13177,2,1412,311
13178,4,3209,581
13179,2,6661,1303
13180,4,2858,825
13181,2,9026,1171
13182,2,6548,1736
13183,2,278,511
13184,1,5518,1071
13185,2,1488,1882
13186,3,5007,129
13187,1,4427,1015
13188,3,3767,1194
13189,2,2172,1650
13190,4,9895,850
13191,1,4008,1685
13192,3,5260,888
13193,3,9265,566
13194,3,9349,504
13195,4,9310,1552
13196,2,1191,173
13197,3,2379,1466
13198,4,3507,1315
13199,3,4451,799
13200,2,9833,1659
13201,4,3498,646
13202,2,1538,1425
13203,4,2399,1379
13204,4,9290,713
13205,2,7836,1626
13206,2,8164,673
13207,4,8126,1630
13208,2,4438,1803
13209,3,3492,27
13210,3,4134,1966
13211,3,4108,1551
13212,2,549,1806
13213,1,9325,1512
13214,1,2735,1927
13215,3,3984,144
13216,3,8639,1515
13217,4,1607,1515
13218,4,5548,490
13219,3,8096,815
13220,1,4811,1499
13221,3,1622,1236
13222,3,6198,402
13223,1,8009,546
13224,3,3284,1749
13225,4,8736,995
13226,3,4285,955
13227,1,6952,1617
13228,4,7424,178
13229,2,4131,628
13230,4,681,19
13231,4,5175,167
13232,4,2855,1742
13233,4,5942,1329
13234,4,5900,1046
13235,1,9097,1938
13236,1,6969,1611
13237,4,9095,1629
13238,4,5027,1834
13239,2,977,614
13240,1,5631,1323
13241,2,1783,1400
13242,1,3657,607
13243,3,5056,948
13244,2,8380,639
13245,4,5102,744
13246,3,2989,702
13247,3,4089,595
13248,1,4703,1029
13249,1,2455,106
13250,1,1943,1024
13251,2,1299,392
13252,4,9763,1950
13253,2,8066,389
13254,2,5997,1987
13255,4,7341,186
13256,2,4238,435
13257,2,4346,806
13258,2,2448,1047
13259,2,2880,62
13260,2,6343,941
13261,2,6966,1392
13262,4,8515,516
13263,2,281,1842
13264,2,1986,1509
13265,1,2053,445
13266,3,2528,1949
13267,1,9966,1589
13268,3,2211,1511
13269,4,4159,952
13270,4,4218,1534
13271,4,8689,1102
13272,4,5838,828
13273,1,2550,1607
13274,1,7171,1992
13275,1,1649,940
13276,1,8147,1348
13277,4,2000,1427
13278,3,2816,106
13279,3,7883,818
13280,2,5469,1259
13281,4,5695,1170
13282,4,3220,295
13283,3,6975,1142
13284,3,5197,370
13285,2,6187,1850
13286,2,305,824
13287,4,6526,935
13288,2,3018,728
13289,3,314,905
13290,4,6622,1830
13291,4,8385,14
13292,2,8966,1108
13293,4,5798,1435
13294,4,5850,362
13295,4,1111,674
13296,3,2145,1054
13297,2,6125,1620
13298,3,4971,219
13299,1,1166,1393
13300,2,2390,1011
13301,3,9501,1009
13302,3,6487,39
13303,4,6038,1386
13304,2,4951,771
13305,3,1891,368
13306,3,9188,1111
13307,2,8475,347
13308,3,462,570
13309,4,6503,458
13310,3,3116,1667
13311,4,9975,1680
13312,1,9164,204
13313,3,4520,1858
13314,2,8142,337
13315,3,5286,611
13316,2,8664,276
13317,3,9548,220
13318,2,1723,1646
13319,4,2398,270
13320,3,6360,1951
13321,2,6592,1723
13322,4,3538,619
13323,1,8303,1597
13324,4,6588,1994
13325,2,5581,1419
13326,4,9466,766
13327,4,8853,1293
13328,4,5993,1322
13329,2,732,1965
13330,1,6966,1604
13331,4,5737,1928
13332,1,1122,80
13333,1,1388,1898
13334,4,2385,344
13335,4,1432,951
13336,1,9466,184
13337,3,145,219
13338,2,216,1662
13339,2,6876,1763
13340,2,4042,452
13341,4,8000,1826
13342,3,1054,1018
13343,2,7460,1736
13344,4,7564,712
13345,2,4796,579
13346,3,143,922
13347,4,4432,240
13348,1,790,254
13349,2,837,302
13350,1,3233,1842
13351,3,5904,362
13352,2,9284,1557
13353,1,6255,1911
13354,2,364,1303
13355,3,2810,767
13356,1,5538,1629
13357,2,5890,1621
13358,4,4068,462
13359,1,5457,1308
13360,4,6314,663
13361,1,1347,686
13362,1,7508,131
13363,4,4511,473
13364,2,438,1553
13365,3,7753,585
13366,4,4640,1067
13367,1,3510,688
13368,3,8116,357
13369,4,388,1971
13370,1,280,1797
13371,4,2098,1410
13372,1,9494,1730
13373,1,2401,1469
13374,3,1271,517
13375,1,5436,187
13376,3,1540,136
13377,2,8954,41
13378,1,2122,1597
13379,4,9191,1678
13380,2,9892,461
13381,3,7979,536
13382,3,6954,1999
13383,3,9455,1960
13384,1,5530,561
13385,4,494,1757
13386,3,878,1280
13387,2,5211,377
13388,4,5691,620
13389,2,2585,624
13390,2,8051,145
13391,3,4656,359
13392,1,7866,1618
13393,4,4803,1178
13394,2,4646,1410
13395,4,6908,1401
13396,2,9647,1683
13397,3,9047,628
13398,3,2161,663
13399,3,5347,1309
13400,2,9764,1017
13401,4,1597,1930
13402,3,3413,1136
13403,4,8562,756
13404,4,2527,1707
13405,4,6841,1771
13406,4,5627,411
13407,2,8717,668
13408,1,6863,604
13409,2,4418,219
13410,4,3410,29
13411,3,4862,1953
13412,3,7853,1036
13413,4,2058,663
13414,2,7043,47
13415,2,780,1680
13416,4,1921,580
13417,4,2800,1773
13418,1,9967,1229
13419,1,2559,874
13420,4,6252,1458
13421,3,8724,1555
13422,3,2244,319
13423,2,2068,1552
13424,2,9353,972
13425,3,3682,1677
13426,2,692,1042
13427,3,3341,1560
13428,1,8893,1069
13429,4,5960,1910
13430,4,8381,211
13431,2,6702,437
13432,2,1354,479
13433,3,6558,180
13434,2,1217,864
13435,3,2274,1899
13436,4,726,220
13437,4,421,1703
13438,2,2817,974
13439,4,1683,48
13440,3,3423,797
13441,2,4812,1253
13442,3,5508,769
13443,1,1574,817
13444,1,9321,1993
13445,1,2900,1009
13446,3,7671,531
13447,2,4381,441
13448,2,1610,869
13449,1,1977,1549
13450,4,6717,1497
13451,3,944,1412
13452,3,2437,1078
13453,3,8094,962
13454,1,4695,1608
13455,3,3633,95
13456,1,512,1799
13457,1,6625,1827
13458,4,3433,1911
13459,2,6210,274
13460,2,6465,1106
13461,1,5280,568
13462,2,5092,1861
13463,3,2956,1500
13464,2,2727,1554
13465,1,2893,1919
13466,1,5483,1428
13467,2,5851,1855
13468,2,1689,1050
13469,1,4699,1324
13470,3,211,1123
13471,4,6823,644
13472,3,4787,1053
13473,3,5074,1225
13474,1,9742,952
13475,3,7537,1393
13476,2,667,1201
13477,2,4328,468
13478,4,2131,300
13479,2,8919,217
13480,3,2732,555
13481,1,9513,1321
13482,1,4043,344
13483,2,8407,990
13484,4,9813,532
13485,4,9462,1482
13486,2,3584,108
13487,4,1532,1801
13488,4,2897,1747
13489,1,1069,1555
13490,4,905,880
13491,3,9486,1986
13492,3,1153,513
13493,3,9806,1297
13494,2,4391,1179
13495,4,314,1939
13496,4,6013,1390
13497,3,2972,510
13498,4,2176,874
13499,1,5940,458
13500,4,5377,12
13501,3,1660,1079
13502,2,4189,1047
13503,2,1337,1917
13504,2,5405,976
13505,3,6184,964
13506,1,1041,803
13507,1,1164,309
13508,1,8074,767
13509,4,7414,1189
13510,1,2616,687
13511,2,7885,1685
13512,1,990,304
13513,3,7519,108
13514,2,5900,891
13515,3,1625,362
13516,2,6829,51
13517,2,7721,295
13518,1,2718,288
13519,1,7647,767
13520,3,8003,737
13521,4,6078,325
13522,3,105,471
13523,3,1867,834
13524,4,735,635
13525,2,5268,1736
13526,2,2439,1993
13527,4,9299,1894
13528,3,4900,1299
13529,3,6559,1546
13530,3,799,1491
13531,4,3028,682
13532,2,2679,1806
13533,2,2490,693
13534,2,4099,1028
13535,1,7994,1161
13536,2,1080,556
13537,1,2277,1227
13538,2,5209,865
13539,3,4846,1291
13540,3,4823,1697
13541,2,2083,836
13542,4,2334,1613
13543,1,9810,915
13544,1,3841,1577
13545,4,831,326
13546,3,5758,1045
13547,2,3917,215
13548,4,8574,397
13549,4,1914,1748
13550,3,9281,1590
13551,3,9928,1669
13552,4,7608,499
13553,4,3300,1832
13554,1,8228,1549
13555,1,4119,470
13556,1,9983,1227
13557,1,9277,329
13558,2,4009,1236
13559,3,5789,1098
13560,3,4041,1194
13561,2,840,852
13562,2,8399,1913
13563,4,1456,1747
13564,2,1756,80
13565,1,3389,770
13566,3,1947,990
13567,3,3463,1134
13568,3,838,1791
13569,2,4703,61
13570,2,7126,1555
13571,3,960,290
13572,1,1599,649
13573,3,9966,1295
13574,1,2693,1578
13575,2,1401,1690
13576,4,5348,199
13577,3,5111,1582
13578,3,1792,26
13579,4,2800,1985
13580,2,1072,1119
13581,4,8441,621
13582,4,8008,898
13583,1,2483,1771
13584,4,9594,1873
13585,3,6981,42
13586,4,2106,1650
13587,4,5426,1528
13588,2,5720,1461
13589,4,7832,1044
13590,1,6201,664
13591,3,8696,572
13592,1,1188,568
13593,1,7347,158
13594,4,4183,1787
13595,2,7702,1960
13596,1,9475,1847
13597,2,1178,1145
13598,2,732,1554
13599,3,1925,1677
13600,4,9102,993
13601,4,6635,1480
13602,4,3493,666
13603,4,7822,1034
13604,4,7933,1878
13605,1,5612,37
13606,3,2807,551
13607,1,7584,1802
13608,3,547,442
13609,1,8030,959
13610,3,9081,567
13611,4,8568,1291
13612,2,4508,452
13613,1,3078,1258
13614,4,7529,1876
13615,3,3966,84
13616,2,8920,1566
13617,4,8900,356
13618,4,2783,1681
13619,4,4514,1130
13620,3,9238,741
13621,4,8757,1027
13622,3,7301,270
13623,3,7414,1640
13624,4,182,1106
13625,4,872,1146
13626,2,2048,333
13627,1,5156,1527
13628,4,7623,1129
13629,1,6697,758
13630,1,4985,255
13631,3,2416,489
13632,4,6643,843
13633,1,7783,143
13634,2,7050,622
13635,4,9386,820
13636,1,5232,1982
13637,4,8176,1251
13638,3,8651,962
13639,4,3592,273
13640,2,1007,51
13641,3,5562,1161
13642,1,8189,1357
13643,1,3838,1911
13644,1,9537,1446
13645,4,2622,1612
13646,1,5939,1481
13647,2,6201,1912
13648,2,6970,821
13649,1,9989,1901
13650,1,3884,1057
13651,3,3719,745
13652,3,9023,192
13653,2,1806,759
13654,4,1111,175
13655,2,772,98
13656,3,7932,1806
13657,4,6844,1433
13658,4,4567,1089
13659,3,1077,1313
13660,3,8728,1792
13661,4,3988,1641
13662,3,2533,417
13663,4,6537,1015
13664,4,4236,62
13665,4,7443,1677
13666,2,4326,1076
13667,4,6447,1602
13668,4,2308,1780
13669,1,6154,1588
13670,3,8153,757
13671,3,2876,946
13672,2,4119,876
13673,3,717,226
13674,3,2539,1746
13675,1,6388,906
13676,2,2088,1837
13677,4,326,1127
13678,2,1095,279
13679,1,4698,1299
13680,2,2721,1328
13681,1,7908,304
13682,3,4732,1474
13683,1,7270,1752
13684,4,9379,1531
13685,4,6820,751
13686,4,9164,71
13687,1,5546,899
13688,3,6238,221
13689,4,8801,440
13690,3,9368,468
13691,4,1799,768
13692,3,7146,422
13693,2,5730,335
13694,3,9238,1818
13695,1,3783,236
13696,4,6442,697
13697,3,9211,1442
13698,3,2507,1845
13699,4,8506,244
13700,3,579,1848
13701,3,3501,90
13702,4,617,1544
13703,3,9622,1987
13704,1,7886,505
13705,2,1034,1322
13706,4,4142,565
13707,1,1448,1599
13708,4,3812,1031
13709,1,6858,1639
13710,4,7485,1296
13711,4,2777,373
13712,2,9443,67
13713,2,869,76
13714,1,1608,81
13715,2,3941,81
13716,3,1964,814
13717,1,8094,1106
13718,2,1295,276
13719,2,2758,384
13720,4,3507,88
13721,4,7810,688
13722,3,1778,1644
13723,3,7317,425
13724,4,7542,829
13725,2,4942,1234
13726,2,3405,1201
13727,3,2453,1864
13728,1,6088,944
13729,1,9362,1692
13730,4,2190,926
13731,4,5131,820
13732,4,7645,290
13733,3,2160,437
13734,3,3144,919
13735,1,5450,432
13736,2,247,886
13737,2,1452,1539
13738,4,8922,1964
13739,4,3810,1231
13740,3,779,1780
13741,1,1066,253
13742,3,475,668
13743,3,1003,42
13744,1,3569,1825
13745,3,3051,1256
13746,3,4019,166
13747,3,7263,735
13748,3,4307,202
13749,1,5845,234
13750,1,4094,332
13751,4,8791,886
13752,4,4375,234
13753,3,4279,544
13754,4,8237,1961
13755,2,531,1885
13756,2,6752,1916
13757,2,8711,449
13758,4,6571,23
13759,3,8972,1737
13760,4,9606,1207
13761,2,2481,1206
13762,4,8814,1329
13763,1,3212,1715
13764,4,3010,721
13765,3,7334,1557
13766,4,9798,1998
13767,3,1000,361
13768,3,5278,294
13769,4,6338,880
13770,2,4982,1869
13771,3,1360,870
13772,1,4572,1773
13773,4,5127,963
13774,4,6608,1303
13775,3,7136,882
13776,2,7723,909
13777,2,1948,634
13778,3,9393,126
13779,3,9564,1785
13780,1,1427,1240
13781,4,5172,1285
13782,4,7969,1838
13783,3,2526,342
13784,2,7883,800
13785,1,5404,1275
13786,1,3942,693
13787,4,9684,545
13788,3,1764,1374
13789,1,1693,1753
13790,2,344,913
13791,3,5505,432
13792,1,4998,1125
13793,4,6421,722
13794,1,7864,10
13795,1,305,1483
13796,2,7328,1146
13797,4,9778,195
13798,1,4015,124
13799,1,1617,793
13800,1,351,1152
13801,2,7113,1691
13802,2,8846,832
13803,2,3196,1850
13804,2,3681,1680
13805,4,1071,955
13806,3,8379,562
13807,1,3137,323
13808,3,7467,753
13809,1,6591,900
13810,3,5228,1039
13811,1,9479,101
13812,1,7900,298
13813,4,9191,1616
13814,3,3978,751
13815,3,664,1440
13816,1,5019,1174
13817,4,6274,816
13818,3,978,316
13819,1,5320,942
13820,4,3298,1873
13821,4,6966,238
13822,1,3666,1400
13823,4,9688,844
13824,2,4329,371
13825,1,6608,1847
13826,2,9373,1477
13827,2,4546,997
13828,3,8476,1047
13829,1,214,664
13830,4,600,968
13831,3,8399,1527
13832,3,7771,1766
13833,1,7645,1333
13834,2,8794,1351
13835,1,3409,503
13836,1,4664,514
13837,3,2922,1345
13838,3,6048,1783
13839,2,9415,1251
13840,3,6417,242
13841,3,3710,1759
13842,3,1794,1258
13843,3,2513,1623
13844,3,9749,1075
13845,4,5955,704
13846,2,757,1942
13847,2,3329,1169
13848,1,387,931
13849,3,7512,1314
13850,4,4200,149
13851,1,5666,647
13852,4,662,1989
13853,1,3147,826
13854,2,5110,923
13855,3,3736,144
13856,4,516,152
13857,3,1584,1024
13858,3,6712,1253
13859,3,4934,10
13860,2,6424,1544
13861,1,3766,774
13862,3,9326,369
13863,1,9046,1840
13864,1,9102,1100
13865,3,8352,1542
13866,2,8071,493
13867,1,916,1685
13868,1,2889,31
13869,2,5998,1498
13870,1,6640,928
13871,3,500,1671
13872,3,7255,1484
13873,2,1611,324
13874,3,290,1166
13875,2,3896,1737
13876,3,3677,762
13877,1,3394,1875
13878,2,5944,29
13879,2,493,87
13880,1,4504,1358
13881,4,1147,1652
13882,2,9230,1186
13883,2,3634,187
13884,4,8416,41
13885,4,9767,1012
13886,4,1361,603
13887,3,6419,1557
13888,2,5801,173
13889,4,1266,1346
13890,4,3584,63
13891,4,7161,581
13892,3,1312,1961
13893,3,1323,1680
13894,1,7355,172
13895,3,3862,1965
13896,4,8041,1890
13897,3,1229,1875
13898,2,6430,1305
13899,4,2295,1060
13900,1,4517,1029
13901,1,6928,1231
13902,2,4220,322
13903,4,7080,1537
13904,4,2151,1535
13905,1,4674,1376
13906,1,7338,1392
13907,4,4747,74
13908,4,114,61
13909,4,7809,1541
13910,1,3060,738
13911,3,3454,1733
13912,3,5425,823
13913,3,4662,1003
13914,4,5061,71
13915,3,9412,1968
13916,2,6549,1314
13917,2,376,1323
13918,3,316,514
13919,2,3392,384
13920,3,4281,1145
13921,4,647,1429
13922,1,3558,1249
13923,4,874,1241
13924,4,8234,457
13925,2,6002,986
13926,3,2994,1786
13927,2,527,981
13928,3,425,1465
13929,1,6423,394
13930,4,3998,946
13931,3,8333,479
13932,2,2437,1336
13933,2,2297,1493
13934,3,3680,1068
13935,1,1056,1660
13936,1,2635,1275
13937,1,9325,1738
13938,2,3539,565
13939,2,4307,952
13940,1,8764,1150
13941,3,2793,937
13942,4,3604,475
13943,4,3870,1641
13944,4,1441,95
13945,2,870,791
13946,4,4081,1707
13947,3,9553,527
13948,2,2196,499
13949,1,4115,1054
13950,1,645,1194
13951,3,3586,65
13952,2,2160,1691
13953,2,1195,1766
13954,2,9950,1050
13955,1,5561,1772
13956,4,6314,118
13957,1,9999,1333
13958,1,6011,1067
13959,1,2714,1424
13960,1,1901,388
13961,3,2306,1136
13962,4,7147,1442
13963,3,2887,1323
13964,1,4307,883
13965,1,587,1346
13966,2,2534,121
13967,2,5538,627
13968,1,4006,652
13969,2,6712,370
13970,2,4575,1528
13971,4,4050,1958
13972,2,1314,1381
13973,1,7286,859
13974,4,1833,872
13975,3,4421,427
13976,4,7254,112
13977,3,208,661
13978,2,7861,1236
13979,1,2766,2000
13980,3,1083,518
13981,4,7019,1772
13982,1,8115,1731
13983,1,7338,1555
13984,3,5973,1842
13985,4,4083,829
13986,3,6886,571
13987,3,5605,627
13988,1,400,592
13989,4,2167,448
13990,4,505,1816
13991,2,8689,227
13992,1,8359,1174
13993,2,2724,1418
13994,4,6359,1085
13995,4,6772,1000
13996,3,608,971
13997,1,3675,643
13998,4,4366,1552
13999,1,5423,636
14000,2,1959,757
14001,4,7681,554
14002,2,8184,1873
14003,4,452,433
14004,4,2949,58
14005,3,1527,400
14006,2,9128,1260
14007,2,1647,1333
14008,4,3497,1438
14009,4,6100,12
14010,2,1070,359
14011,4,1157,1834
14012,3,1656,1284
14013,3,9143,1812
14014,2,6885,264
14015,1,9722,462
14016,3,5420,123
14017,1,334,812
14018,1,568,505
14019,3,6030,468
14020,3,9123,1511
14021,1,2756,947
14022,4,1109,1204
14023,2,6336,90
14024,2,6339,1216
14025,2,425,1156
14026,3,7320,743
14027,1,7426,462
14028,1,8348,1112
14029,4,9083,1820
14030,2,4120,1627
14031,2,2801,717
14032,4,9419,1795
14033,2,5532,708
14034,4,839,1480
14035,3,3924,143
14036,4,4262,561
14037,2,5014,1642
14038,4,6917,1857
14039,3,418,1563
14040,1,2559,75
14041,1,7905,369
14042,3,9211,833
14043,1,1677,1771
14044,4,9980,1268
14045,3,1094,581
14046,3,2216,1209
14047,1,5178,1360
14048,4,999,1054
14049,4,6559,1956
14050,1,431,389
14051,4,2552,1307
14052,1,2127,129
14053,3,6648,1711
14054,4,3486,1571
14055,2,3350,848
14056,3,8620,1112
14057,3,782,1701
14058,1,6969,1812
14059,3,1630,898
14060,3,4126,1363
14061,1,2879,332
14062,4,9412,1663
14063,1,6358,912
14064,2,6861,586
14065,1,5514,533
14066,2,9120,447
14067,4,9557,1521
14068,3,7071,1559
14069,4,8743,523
14070,2,7492,1448
14071,3,6957,1872
14072,4,4720,544
14073,3,143,60
14074,1,3635,1025
14075,1,2229,1485
14076,1,5476,1473
14077,3,4487,1933
14078,4,338,27
14079,4,8214,1183
14080,4,1981,142
14081,1,7750,1109
14082,2,7467,886
14083,1,660,84
14084,3,7677,1543
14085,4,711,381
14086,1,5953,420
14087,1,1334,1038
14088,2,1620,1468
14089,1,2025,1926
14090,3,4661,62
14091,4,5731,1625
14092,1,6205,1884
14093,3,6724,1713
14094,2,2463,1138
14095,3,1173,816
14096,4,7940,180
14097,1,7594,980
14098,3,5840,881
14099,1,1197,940
14100,4,463,14
14101,1,8047,193
14102,2,3852,21
14103,1,7541,1069
14104,2,4652,649
14105,1,204,1691
14106,1,624,1357
14107,4,3499,1527
14108,4,1795,1908
14109,1,2206,1224
14110,3,5500,1892
14111,1,5283,532
14112,3,4990,1850
14113,4,733,1849
14114,1,5279,1153
14115,1,2123,236
14116,4,5050,564
14117,4,8788,1815
14118,2,6650,1051
14119,4,7138,748
14120,3,3466,1146
14121,4,8068,1028
14122,2,9106,1227
14123,2,2598,880
14124,4,6816,169
14125,1,5532,1404
14126,2,4533,461
14127,1,2488,1064
14128,4,797,1468
14129,1,528,779
14130,2,4063,1382
14131,2,5359,1007
14132,3,5153,542
14133,3,6406,1154
14134,4,5198,1221
14135,4,8998,65
14136,2,6903,343
14137,2,7800,404
14138,4,4955,1401
14139,2,3779,1092
14140,2,9069,801
14141,3,1807,1569
14142,3,6094,1742
14143,1,3679,1304
14144,3,2440,608
14145,1,6472,1956
14146,4,1128,171
14147,1,3323,1000
14148,2,2274,1324
14149,2,3399,457
14150,1,7550,1519
14151,1,5577,799
14152,1,8449,547
14153,1,2011,1766
14154,4,5380,1379
14155,2,4136,1651
14156,4,5175,1916
14157,3,1531,1041
14158,2,4939,407
14159,1,9562,523
14160,2,2242,1962
14161,1,5477,1014
14162,4,9870,1474
14163,3,4854,239
14164,3,2013,739
14165,4,6211,891
14166,1,5732,1427
14167,4,8718,103
14168,1,7196,945
14169,4,407,1243
14170,4,3029,789
14171,4,5755,907
14172,3,5381,680
14173,4,5007,435
14174,4,394,501
14175,4,7480,560
14176,3,3632,592
14177,2,9167,281
14178,3,4419,1854
14179,1,9932,1364
14180,2,5008,730
14181,4,3507,1350
14182,4,5113,1478
14183,2,8847,169
14184,3,8305,1431
14185,3,2105,55
14186,3,8840,1572
14187,1,1393,94
14188,4,2460,1576
14189,3,8224,261
14190,2,5110,971
14191,1,631,160
14192,4,3453,700
14193,2,5470,1636
14194,1,5052,1074
14195,2,9193,572
14196,4,4477,243
14197,3,8634,191
14198,1,6526,1274
14199,3,4890,414
14200,4,5437,743
14201,4,1314,1735
14202,4,3636,1017
14203,1,5449,376
14204,1,5116,1977
14205,4,1881,1501
14206,1,6705,1067
14207,3,8808,1941
14208,3,5094,523
14209,2,9016,531
14210,1,5356,694
14211,2,2957,884
14212,2,9606,1135
14213,4,7368,956
14214,4,6919,1711
14215,3,2733,1255
14216,2,4954,1872
14217,3,3631,249
14218,2,8869,15
14219,3,118,1421
14220,3,1554,587
14221,4,463,1606
14222,1,3584,1962
14223,3,8674,1626
14224,1,2306,670
14225,3,523,507
14226,4,9775,905
14227,3,7220,217
14228,3,6154,649
14229,4,9142,826
14230,3,1145,1093
14231,4,8987,1837
14232,4,6810,96
14233,2,9321,1851
14234,1,2541,740
14235,3,2590,670
14236,3,9020,999
14237,1,6423,1495
14238,1,3212,1932
14239,2,6254,783
14240,4,1210,878
14241,4,3326,1191
14242,2,3769,593
14243,3,3089,920
14244,3,5619,1944
14245,4,3413,1313
14246,2,8150,312
14247,3,3598,390
14248,3,442,1167
14249,2,4278,1165
14250,3,4259,1606
14251,1,4183,404
14252,1,657,1664
14253,2,5643,731
14254,2,8697,42
14255,4,8767,1417
14256,2,601,1486
14257,1,9439,1163
14258,2,7577,697
14259,3,425,1975
14260,3,3074,1139
14261,3,1307,748
14262,1,3492,142
14263,3,2897,1803
14264,1,5471,661
14265,4,240,1418
14266,4,1090,613
14267,2,5649,963
14268,2,4750,488
14269,4,819,1893
14270,1,9329,696
14271,3,1767,631
14272,3,4764,135
14273,1,5123,241
14274,1,2082,144
14275,3,2649,404
14276,4,3351,1166
14277,1,3443,1816
14278,1,9175,1558
14279,2,2487,514
14280,4,5732,192
14281,1,3864,1081
14282,4,1350,1755
14283,1,5448,801
14284,1,9100,502
14285,4,152,1745
14286,3,2168,1583
14287,1,8039,1034
14288,4,3405,1254
14289,3,4985,1722
14290,2,1093,1437
14291,4,1322,98
14292,2,9118,331
14293,2,1292,244
14294,1,335,1806
14295,1,4247,1278
14296,1,9116,426
14297,2,8487,927
14298,1,8340,1646
14299,3,9892,1214
14300,3,1414,1575
14301,1,730,1594
14302,4,843,1193
14303,4,8995,898
14304,3,1477,1801
14305,2,3399,81
14306,2,9846,780
14307,3,5017,88
14308,4,7684,824
14309,3,3047,1396
14310,2,6319,1854
14311,3,2588,336
14312,4,1305,110
14313,1,5417,1188
14314,1,6484,1673
14315,4,5119,775
14316,2,6329,1885
14317,3,9899,1369
14318,2,6377,1545
14319,3,7774,724
14320,4,1746,278
14321,2,1543,342
14322,2,8011,1154
14323,3,6473,18
14324,4,3357,1617
14325,3,2189,1985
14326,2,964,1303
14327,1,5383,617
14328,1,5510,1790
14329,3,7878,1895
14330,1,4872,1261
14331,2,2689,1831
14332,2,9092,917
14333,3,1648,800
