customer_id,gender,age,customer_segment
12923,F,18,Youth
12924,M,41,Family
12925,M,31,Family
12926,F,19,Family
12927,F,58,Family
12928,F,23,Family
12929,M,54,Enterprise
12930,M,49,Family
12931,F,29,Youth
12932,F,23,Youth
12933,F,39,Enterprise
12934,F,59,Youth
12935,F,46,Enterprise
12936,F,64,Family
12937,M,49,Youth
12938,M,37,Premium
12939,F,61,Enterprise
12940,M,19,Youth
12941,M,67,Enterprise
12942,M,47,Youth
12943,M,49,Premium
12944,M,38,Youth
12945,F,50,Youth
12946,F,31,Youth
12947,F,40,Enterprise
12948,M,43,Family
12949,F,29,Youth
12950,M,44,Premium
12951,F,57,Family
12952,F,32,Family
12953,M,34,Family
12954,F,57,Enterprise
12955,F,53,Enterprise
12956,F,60,Youth
12957,M,67,Premium
12958,F,25,Youth
12959,F,53,Premium
12960,F,56,Family
12961,F,70,Enterprise
12962,F,30,Youth
12963,M,59,Family
12964,M,24,Enterprise
12965,F,55,Youth
12966,F,21,Family
12967,F,24,Family
12968,M,29,Enterprise
12969,M,29,Family
12970,M,60,Enterprise
12971,M,64,Youth
12972,M,23,Premium
12973,M,24,Enterprise
12974,F,19,Family
12975,M,58,Enterprise
12976,M,25,Youth
12977,M,24,Enterprise
12978,M,45,Premium
12979,F,33,Youth
12980,M,58,Youth
12981,F,41,Family
12982,M,23,Premium
12983,F,49,Family
12984,F,35,Enterprise
12985,M,41,Youth
12986,M,35,Premium
12987,F,21,Enterprise
12988,M,34,Youth
12989,F,53,Youth
12990,F,46,Premium
12991,F,69,Enterprise
12992,M,39,Enterprise
12993,F,50,Premium
12994,F,61,Family
12995,M,34,Youth
12996,F,57,Enterprise
12997,F,31,Family
12998,F,22,Premium
12999,M,27,Premium
13000,M,40,Premium
13001,F,47,Youth
13002,F,28,Family
13003,F,46,Enterprise
13004,M,31,Premium
13005,M,54,Youth
13006,M,28,Youth
13007,F,20,Family
13008,M,34,Enterprise
13009,M,67,Enterprise
13010,M,50,Youth
13011,M,52,Enterprise
13012,M,36,Premium
13013,M,43,Family
13014,M,23,Family
13015,M,67,Family
13016,F,58,Youth
13017,F,42,Youth
13018,F,45,Enterprise
13019,M,62,Family
13020,M,70,Premium
13021,M,56,Family
13022,F,26,Enterprise
13023,M,57,Youth
13024,F,59,Family
13025,F,65,Premium
13026,F,33,Family
13027,F,61,Youth
13028,M,68,Premium
13029,F,41,Enterprise
13030,F,26,Youth
13031,F,68,Family
13032,M,42,Youth
13033,M,32,Family
13034,M,48,Premium
13035,F,70,Family
13036,F,40,Premium
13037,M,49,Youth
13038,M,22,Family
13039,F,46,Youth
13040,M,25,Family
13041,F,69,Premium
13042,M,42,Family
13043,M,55,Youth
13044,M,34,Enterprise
13045,F,22,Enterprise
13046,F,28,Enterprise
13047,M,33,Family
13048,M,54,Family
13049,F,69,Youth
13050,M,46,Premium
13051,M,29,Premium
13052,F,35,Premium
13053,M,46,Enterprise
13054,F,70,Premium
13055,M,29,Enterprise
13056,F,60,Enterprise
13057,F,37,Family
13058,F,59,Youth
13059,M,51,Family
13060,F,32,Family
13061,M,56,Family
13062,M,49,Family
13063,M,29,Premium
13064,F,44,Enterprise
13065,F,59,Family
13066,M,43,Youth
13067,M,23,Youth
13068,F,55,Premium
13069,M,49,Premium
13070,M,54,Family
13071,M,21,Enterprise
13072,F,47,Family
13073,M,19,Premium
13074,F,60,Enterprise
13075,M,45,Premium
13076,M,70,Premium
13077,M,35,Premium
13078,M,69,Family
13079,M,50,Premium
13080,F,40,Premium
13081,M,39,Premium
13082,F,41,Youth
13083,F,70,Enterprise
13084,M,46,Premium
13085,M,37,Enterprise
13086,F,53,Family
13087,F,66,Youth
13088,M,33,Youth
13089,M,28,Premium
13090,M,54,Youth
13091,F,56,Family
13092,M,24,Premium
13093,F,40,Premium
13094,F,25,Enterprise
13095,M,63,Enterprise
13096,F,38,Youth
13097,M,42,Family
13098,M,46,Enterprise
13099,M,57,Family
13100,M,40,Youth
13101,M,27,Family
13102,F,32,Family
13103,F,60,Enterprise
13104,F,33,Youth
13105,F,37,Premium
13106,F,30,Youth
13107,F,59,Premium
13108,F,59,Premium
13109,F,49,Enterprise
13110,M,49,Youth
13111,F,53,Premium
13112,F,48,Premium
13113,M,18,Enterprise
13114,M,52,Youth
13115,F,63,Premium
13116,M,46,Premium
13117,M,31,Youth
13118,F,65,Enterprise
13119,F,54,Premium
13120,M,32,Family
13121,F,56,Premium
13122,F,44,Family
13123,M,40,Youth
13124,M,26,Family
13125,M,50,Premium
13126,F,63,Family
13127,F,61,Youth
13128,M,49,Enterprise
13129,F,19,Premium
13130,M,51,Premium
13131,F,39,Youth
13132,F,65,Family
13133,F,55,Family
13134,M,61,Premium
13135,F,70,Family
13136,M,18,Enterprise
13137,M,36,Family
13138,M,46,Youth
13139,M,68,Youth
13140,F,21,Youth
13141,F,67,Premium
13142,M,30,Premium
13143,M,40,Enterprise
13144,F,52,Enterprise
13145,F,19,Family
13146,F,40,Premium
13147,M,54,Premium
13148,F,19,Family
13149,F,60,Youth
13150,M,37,Youth
13151,M,58,Premium
13152,F,27,Enterprise
13153,M,30,Youth
13154,F,35,Premium
13155,F,26,Family
13156,M,18,Family
13157,F,53,Youth
13158,F,58,Family
13159,F,49,Enterprise
13160,M,57,Enterprise
13161,M,38,Premium
13162,M,61,Enterprise
13163,F,62,Youth
13164,F,41,Enterprise
13165,M,51,Premium
13166,F,64,Enterprise
13167,F,68,Enterprise
13168,F,38,Family
13169,F,41,Premium
13170,F,23,Premium
13171,M,36,Enterprise
13172,F,61,Enterprise
13173,M,20,Youth
13174,M,60,Youth
13175,F,60,Enterprise
13176,F,26,Premium
13177,M,21,Family
13178,M,25,Family
13179,F,25,Family
13180,F,65,Youth
13181,F,43,Premium
13182,M,19,Youth
13183,M,58,Enterprise
13184,F,29,Premium
13185,F,29,Family
13186,F,40,Premium
13187,F,65,Youth
13188,M,69,Enterprise
13189,F,69,Youth
13190,F,32,Premium
13191,M,49,Youth
13192,M,38,Premium
13193,F,35,Enterprise
13194,M,39,Premium
13195,F,35,Youth
13196,M,60,Family
13197,M,44,Youth
13198,F,26,Youth
13199,F,55,Premium
13200,F,33,Family
13201,M,23,Youth
13202,F,57,Premium
13203,F,23,Youth
13204,F,40,Youth
13205,M,21,Enterprise
13206,F,19,Enterprise
13207,M,31,Enterprise
13208,M,33,Family
13209,M,51,Enterprise
13210,F,45,Enterprise
13211,M,36,Enterprise
13212,M,65,Family
13213,M,58,Enterprise
13214,M,66,Family
13215,M,42,Youth
13216,F,58,Family
13217,F,69,Premium
13218,M,57,Youth
13219,F,23,Youth
13220,F,56,Family
13221,M,54,Premium
13222,F,33,Premium
13223,F,26,Youth
13224,F,69,Family
13225,F,53,Family
13226,M,44,Premium
13227,F,21,Family
13228,M,62,Family
13229,M,38,Youth
13230,M,70,Youth
13231,M,69,Premium
13232,M,21,Enterprise
13233,M,26,Enterprise
13234,F,18,Family
13235,M,20,Premium
13236,F,65,Youth
13237,M,62,Premium
13238,M,18,Family
13239,M,49,Youth
13240,F,58,Family
13241,M,19,Youth
13242,F,49,Family
13243,M,62,Youth
13244,M,33,Family
13245,F,45,Enterprise
13246,F,20,Family
13247,F,61,Youth
13248,F,30,Youth
13249,M,41,Youth
13250,F,23,Enterprise
13251,F,68,Youth
13252,M,36,Family
13253,F,27,Enterprise
13254,F,66,Enterprise
13255,F,70,Premium
13256,F,41,Family
13257,M,40,Family
13258,M,69,Premium
13259,F,32,Family
13260,M,33,Premium
13261,M,62,Youth
13262,M,22,Youth
13263,M,38,Enterprise
13264,M,42,Youth
13265,F,55,Family
13266,M,60,Youth
13267,M,31,Family
13268,F,47,Youth
13269,F,62,Premium
13270,F,62,Family
13271,F,28,Family
13272,M,59,Enterprise
13273,F,58,Family
13274,F,40,Family
13275,M,32,Family
13276,F,44,Youth
13277,M,29,Premium
13278,F,23,Premium
13279,F,53,Enterprise
13280,M,60,Youth
13281,M,22,Premium
13282,F,21,Family
13283,M,35,Premium
13284,F,69,Family
13285,M,40,Family
13286,F,56,Family
13287,M,54,Youth
13288,M,30,Enterprise
13289,F,19,Family
13290,F,62,Enterprise
13291,F,55,Enterprise
13292,F,53,Enterprise
13293,M,41,Family
13294,F,49,Enterprise
13295,F,44,Family
13296,F,63,Premium
13297,M,30,Family
13298,M,67,Family
13299,M,64,Premium
13300,M,33,Premium
13301,F,28,Family
13302,M,45,Youth
13303,M,19,Family
13304,F,46,Enterprise
13305,M,30,Enterprise
13306,M,31,Enterprise
13307,M,58,Enterprise
13308,M,59,Youth
13309,M,54,Enterprise
13310,M,57,Enterprise
13311,M,21,Family
13312,M,45,Family
13313,M,47,Enterprise
13314,F,28,Enterprise
13315,M,32,Youth
13316,F,34,Family
13317,F,28,Enterprise
13318,M,18,Family
13319,F,54,Youth
13320,M,65,Family
13321,F,21,Youth
13322,M,18,Family
13323,M,29,Youth
13324,F,43,Enterprise
13325,M,48,Youth
13326,F,43,Family
13327,F,65,Youth
13328,F,51,Youth
13329,M,35,Youth
13330,F,51,Premium
13331,M,68,Family
13332,M,22,Family
13333,F,59,Enterprise
13334,M,42,Family
13335,F,38,Family
13336,F,65,Premium
13337,F,37,Premium
13338,M,48,Youth
13339,M,20,Enterprise
13340,M,69,Premium
13341,F,50,Family
13342,M,60,Youth
13343,F,67,Premium
13344,F,55,Family
13345,F,56,Enterprise
13346,F,21,Enterprise
13347,F,51,Enterprise
13348,M,27,Youth
13349,M,69,Youth
13350,F,33,Youth
13351,F,32,Youth
13352,F,48,Premium
13353,M,37,Enterprise
13354,M,54,Premium
13355,M,22,Enterprise
13356,F,42,Youth
13357,M,36,Youth
13358,F,48,Premium
13359,F,50,Enterprise
13360,F,51,Enterprise
13361,M,41,Family
13362,F,23,Youth
13363,M,34,Youth
13364,F,48,Premium
13365,F,20,Enterprise
13366,F,54,Family
13367,M,25,Enterprise
13368,M,55,Youth
13369,F,37,Youth
13370,M,38,Premium
13371,M,22,Enterprise
13372,F,23,Family
13373,M,28,Enterprise
13374,F,37,Family
13375,M,25,Premium
13376,M,35,Enterprise
13377,M,70,Family
13378,F,53,Family
13379,F,53,Premium
13380,M,56,Youth
13381,F,50,Enterprise
13382,M,46,Enterprise
13383,F,18,Enterprise
13384,F,19,Premium
13385,M,34,Family
13386,F,29,Premium
13387,F,30,Premium
13388,F,20,Premium
13389,F,67,Youth
13390,F,62,Premium
13391,F,18,Enterprise
13392,F,19,Premium
13393,F,60,Premium
13394,F,61,Family
13395,F,22,Enterprise
13396,F,43,Family
13397,F,24,Premium
13398,M,33,Premium
13399,M,34,Family
13400,M,53,Enterprise
13401,M,56,Youth
13402,M,57,Enterprise
13403,F,46,Enterprise
13404,F,39,Premium
13405,F,66,Enterprise
13406,F,49,Family
13407,F,37,Family
13408,F,43,Youth
13409,F,61,Family
13410,M,33,Youth
13411,M,63,Youth
13412,F,24,Youth
13413,F,36,Premium
13414,M,22,Premium
13415,M,47,Enterprise
13416,F,47,Premium
13417,M,62,Youth
13418,F,37,Family
13419,F,34,Enterprise
13420,F,51,Enterprise
13421,M,49,Premium
13422,M,18,Premium
13423,F,44,Enterprise
13424,F,33,Family
13425,M,62,Enterprise
13426,F,30,Premium
13427,M,52,Family
13428,M,45,Enterprise
13429,M,22,Enterprise
13430,F,42,Enterprise
13431,M,62,Family
13432,M,64,Premium
13433,F,30,Youth
13434,M,56,Premium
13435,M,36,Enterprise
13436,F,34,Family
13437,F,45,Premium
13438,M,38,Enterprise
13439,F,70,Youth
13440,M,34,Youth
13441,F,58,Premium
13442,M,64,Family
13443,M,37,Enterprise
13444,F,33,Premium
13445,M,64,Enterprise
13446,F,18,Family
13447,F,40,Enterprise
13448,F,58,Family
13449,M,43,Family
13450,F,68,Premium
13451,M,50,Youth
13452,F,64,Enterprise
13453,M,49,Family
13454,M,64,Youth
13455,M,65,Family
13456,M,22,Family
13457,F,55,Family
13458,F,63,Enterprise
13459,M,56,Family
13460,M,19,Family
13461,F,50,Premium
13462,F,65,Premium
13463,F,67,Youth
13464,M,26,Youth
13465,M,53,Family
13466,M,52,Premium
13467,M,32,Enterprise
13468,M,32,Enterprise
13469,F,29,Youth
13470,M,28,Youth
13471,F,50,Premium
13472,F,36,Enterprise
13473,M,68,Premium
13474,M,49,Premium
13475,F,65,Enterprise
13476,M,41,Youth
13477,M,20,Youth
13478,M,39,Enterprise
13479,M,29,Family
13480,F,29,Family
13481,M,32,Enterprise
13482,M,48,Youth
13483,F,57,Youth
13484,F,38,Premium
13485,F,65,Youth
13486,F,67,Premium
13487,M,50,Premium
13488,M,63,Premium
13489,F,47,Youth
13490,F,35,Family
13491,F,45,Premium
13492,F,19,Youth
13493,F,39,Enterprise
13494,M,57,Enterprise
13495,F,66,Premium
13496,F,21,Youth
13497,M,65,Youth
13498,M,61,Enterprise
13499,F,40,Family
13500,F,47,Family
13501,F,41,Youth
13502,M,47,Enterprise
13503,M,70,Premium
13504,F,45,Youth
13505,F,23,Premium
13506,F,54,Premium
13507,M,47,Youth
13508,F,31,Premium
13509,M,58,Enterprise
13510,M,36,Enterprise
13511,M,68,Family
13512,F,54,Family
13513,M,61,Premium
13514,F,36,Enterprise
13515,M,51,Youth
13516,F,36,Family
13517,F,47,Family
13518,M,53,Premium
13519,F,18,Enterprise
13520,M,21,Enterprise
13521,F,47,Family
13522,F,60,Enterprise
13523,M,36,Enterprise
13524,F,70,Premium
13525,F,62,Youth
13526,M,53,Premium
13527,M,44,Family
13528,M,28,Premium
13529,F,60,Family
13530,F,55,Family
13531,F,62,Enterprise
13532,M,65,Family
13533,F,58,Youth
13534,F,51,Premium
13535,F,37,Family
13536,M,66,Family
13537,M,30,Family
13538,M,24,Youth
13539,M,44,Youth
13540,M,60,Family
13541,M,48,Family
13542,F,44,Premium
13543,M,51,Enterprise
13544,M,34,Family
13545,F,40,Enterprise
13546,F,42,Premium
13547,F,25,Family
13548,M,61,Premium
13549,F,35,Enterprise
13550,F,41,Enterprise
13551,F,36,Premium
13552,M,18,Family
13553,M,53,Enterprise
13554,M,49,Premium
13555,F,32,Enterprise
13556,F,48,Family
13557,M,50,Enterprise
13558,F,57,Family
13559,F,23,Enterprise
13560,M,30,Enterprise
13561,M,67,Youth
13562,M,21,Family
13563,F,40,Youth
13564,M,45,Youth
13565,F,36,Youth
13566,F,68,Premium
13567,M,18,Enterprise
13568,F,39,Enterprise
13569,F,67,Premium
13570,M,47,Premium
13571,F,52,Premium
13572,F,42,Youth
13573,F,37,Family
13574,M,55,Enterprise
13575,F,28,Enterprise
13576,F,68,Enterprise
13577,F,26,Family
13578,F,59,Family
13579,M,68,Youth
13580,M,64,Enterprise
13581,M,21,Premium
13582,F,38,Premium
13583,F,36,Youth
13584,M,44,Premium
13585,M,53,Premium
13586,M,52,Family
13587,F,43,Premium
13588,F,49,Enterprise
13589,F,42,Premium
13590,M,56,Enterprise
13591,M,29,Youth
13592,F,48,Premium
13593,F,66,Family
13594,M,34,Youth
13595,F,35,Premium
13596,M,61,Youth
13597,M,32,Family
13598,M,66,Family
13599,M,43,Premium
13600,F,24,Enterprise
13601,F,47,Enterprise
13602,F,47,Youth
13603,F,48,Family
13604,M,41,Youth
13605,F,56,Family
13606,F,68,Enterprise
13607,F,67,Youth
13608,F,34,Enterprise
13609,F,34,Premium
13610,F,51,Premium
13611,F,30,Enterprise
13612,M,43,Youth
13613,M,70,Youth
13614,M,66,Family
13615,M,63,Family
13616,M,69,Youth
13617,F,21,Youth
13618,F,60,Youth
13619,M,30,Premium
13620,M,56,Premium
13621,M,31,Premium
13622,M,66,Youth
13623,F,21,Enterprise
13624,M,30,Premium
13625,F,36,Family
13626,M,67,Youth
13627,F,51,Premium
13628,F,38,Family
13629,F,68,Youth
13630,F,26,Premium
13631,F,44,Premium
13632,M,54,Enterprise
13633,F,65,Youth
13634,F,69,Family
13635,M,64,Enterprise
13636,F,58,Youth
13637,F,31,Enterprise
13638,F,32,Youth
13639,M,21,Family
13640,M,30,Family
13641,M,65,Youth
13642,M,21,Family
13643,M,58,Family
13644,M,57,Enterprise
13645,M,36,Premium
13646,F,24,Youth
13647,M,69,Premium
13648,F,68,Premium
13649,M,31,Youth
13650,F,28,Enterprise
13651,F,29,Family
13652,F,58,Enterprise
13653,M,40,Youth
13654,M,19,Premium
13655,F,30,Family
13656,M,43,Family
13657,M,58,Premium
13658,M,23,Youth
13659,F,45,Family
13660,F,22,Youth
13661,M,38,Premium
13662,M,28,Youth
13663,F,57,Premium
13664,F,28,Youth
13665,M,43,Enterprise
13666,F,50,Enterprise
13667,M,38,Premium
13668,F,53,Premium
13669,F,27,Youth
13670,M,38,Enterprise
13671,M,54,Premium
13672,M,31,Family
13673,F,65,Family
13674,M,64,Enterprise
13675,F,25,Enterprise
13676,F,56,Premium
13677,M,69,Premium
13678,M,60,Family
13679,F,36,Family
13680,F,38,Premium
13681,M,25,Youth
13682,M,31,Youth
13683,F,42,Premium
13684,F,45,Premium
13685,M,41,Enterprise
13686,F,45,Enterprise
13687,F,51,Youth
13688,M,29,Enterprise
13689,F,22,Family
13690,M,29,Family
13691,M,55,Youth
13692,F,69,Family
13693,F,24,Premium
13694,M,68,Youth
13695,F,58,Youth
13696,F,29,Enterprise
13697,M,22,Premium
13698,M,55,Family
13699,M,34,Family
13700,M,49,Youth
13701,F,68,Enterprise
13702,M,62,Enterprise
13703,F,56,Family
13704,F,56,Youth
13705,F,29,Enterprise
13706,F,29,Youth
13707,M,41,Youth
13708,F,65,Enterprise
13709,M,54,Youth
13710,M,44,Enterprise
13711,M,54,Premium
13712,M,28,Family
13713,F,22,Premium
13714,M,65,Premium
13715,M,55,Premium
13716,M,63,Family
13717,M,66,Premium
13718,M,36,Premium
13719,F,38,Enterprise
13720,M,35,Enterprise
13721,F,57,Family
13722,F,53,Family
13723,M,35,Enterprise
13724,M,42,Premium
13725,M,40,Family
13726,M,21,Premium
13727,F,67,Youth
13728,M,64,Enterprise
13729,M,25,Family
13730,F,35,Youth
13731,F,46,Family
13732,M,40,Youth
13733,F,69,Family
13734,F,44,Premium
13735,F,23,Youth
13736,M,39,Premium
13737,M,26,Premium
13738,F,37,Youth
13739,F,55,Premium
13740,F,50,Family
13741,M,24,Enterprise
13742,M,36,Enterprise
13743,F,57,Family
13744,M,56,Family
13745,M,65,Youth
13746,M,62,Enterprise
13747,M,32,Enterprise
13748,M,42,Family
13749,F,23,Family
13750,M,70,Family
13751,F,50,Youth
13752,F,53,Enterprise
13753,F,40,Youth
13754,M,22,Youth
13755,F,22,Family
13756,M,39,Family
13757,M,64,Premium
13758,F,28,Premium
13759,F,38,Youth
13760,M,36,Family
13761,M,53,Family
13762,F,36,Enterprise
13763,F,65,Family
13764,M,56,Family
13765,M,24,Family
13766,M,34,Family
13767,M,41,Enterprise
13768,M,70,Premium
13769,M,22,Enterprise
13770,M,69,Youth
13771,F,61,Family
13772,M,61,Premium
13773,F,21,Family
13774,M,60,Family
13775,F,54,Premium
13776,F,45,Family
13777,F,30,Premium
13778,F,28,Enterprise
13779,F,68,Family
13780,M,39,Youth
13781,M,19,Family
13782,F,68,Enterprise
13783,F,68,Premium
13784,F,34,Youth
13785,M,58,Premium
13786,M,52,Premium
13787,F,68,Family
13788,F,63,Family
13789,F,54,Enterprise
13790,F,22,Family
13791,M,46,Family
13792,M,37,Premium
13793,F,18,Enterprise
13794,F,54,Youth
13795,F,26,Family
13796,M,36,Youth
13797,F,70,Youth
13798,M,55,Youth
13799,F,36,Premium
13800,M,48,Enterprise
13801,F,33,Youth
13802,M,69,Enterprise
13803,M,55,Youth
13804,M,63,Youth
13805,M,31,Enterprise
13806,F,68,Family
13807,F,41,Premium
13808,M,70,Family
13809,F,19,Enterprise
13810,M,70,Enterprise
13811,F,52,Enterprise
13812,M,41,Enterprise
13813,F,47,Enterprise
13814,F,29,Enterprise
13815,M,59,Premium
13816,F,19,Family
13817,M,65,Enterprise
13818,M,50,Family
13819,F,19,Family
13820,F,35,Youth
13821,M,44,Enterprise
13822,M,54,Premium
13823,M,62,Youth
13824,M,51,Youth
13825,M,65,Youth
13826,F,37,Youth
13827,M,40,Family
13828,F,22,Family
13829,M,69,Family
13830,F,63,Enterprise
13831,F,66,Youth
13832,M,49,Enterprise
13833,M,56,Enterprise
13834,M,58,Family
13835,M,33,Family
13836,M,66,Family
13837,M,58,Enterprise
13838,M,29,Youth
13839,M,33,Enterprise
13840,F,48,Premium
13841,M,29,Premium
13842,M,69,Family
13843,M,28,Premium
13844,F,55,Family
13845,F,36,Family
13846,M,21,Premium
13847,F,61,Premium
13848,M,47,Family
13849,M,24,Enterprise
13850,F,49,Enterprise
13851,M,56,Enterprise
13852,F,60,Youth
13853,F,46,Youth
13854,M,69,Youth
13855,F,60,Premium
13856,M,19,Enterprise
13857,M,23,Family
13858,M,58,Youth
13859,M,52,Youth
13860,F,50,Premium
13861,M,34,Family
13862,F,34,Family
13863,M,28,Premium
13864,F,60,Enterprise
13865,F,27,Enterprise
13866,F,19,Youth
13867,F,64,Youth
13868,M,70,Family
13869,F,26,Family
13870,M,43,Enterprise
13871,F,22,Family
13872,F,66,Enterprise
13873,M,22,Youth
13874,F,30,Premium
13875,F,62,Family
13876,F,60,Enterprise
13877,M,29,Youth
13878,F,65,Premium
13879,F,68,Premium
13880,F,68,Youth
13881,M,42,Family
13882,M,40,Premium
13883,M,37,Enterprise
13884,M,39,Enterprise
13885,M,26,Family
13886,M,32,Family
13887,F,56,Family
13888,F,45,Youth
13889,F,28,Youth
13890,F,22,Enterprise
13891,F,48,Premium
13892,F,52,Family
13893,M,33,Premium
13894,F,65,Premium
13895,F,53,Enterprise
13896,F,25,Premium
13897,F,22,Enterprise
13898,M,49,Premium
13899,F,62,Youth
13900,M,20,Youth
13901,F,50,Premium
13902,M,61,Enterprise
13903,F,39,Family
13904,F,36,Enterprise
13905,M,52,Premium
13906,F,24,Enterprise
13907,M,41,Family
13908,F,50,Youth
13909,F,22,Family
13910,M,20,Premium
13911,M,22,Family
13912,M,49,Family
13913,F,19,Premium
13914,F,18,Premium
13915,M,68,Family
13916,F,50,Premium
13917,F,21,Premium
13918,F,44,Family
13919,F,42,Family
13920,F,20,Enterprise
13921,F,18,Premium
13922,M,35,Family
13923,F,54,Family
13924,F,59,Premium
13925,F,23,Family
13926,F,50,Premium
13927,M,61,Premium
13928,F,52,Premium
13929,M,62,Youth
13930,F,32,Youth
13931,F,61,Premium
13932,F,65,Premium
13933,M,63,Family
13934,F,26,Premium
13935,M,38,Family
13936,M,53,Family
13937,M,29,Family
13938,F,21,Premium
13939,F,21,Youth
13940,F,57,Youth
13941,M,61,Youth
13942,F,50,Youth
13943,F,70,Premium
13944,M,60,Enterprise
13945,M,28,Family
13946,M,30,Enterprise
13947,F,46,Premium
13948,M,23,Family
13949,F,25,Enterprise
13950,F,19,Family
13951,M,45,Youth
13952,F,34,Family
13953,M,53,Family
13954,M,30,Family
13955,F,51,Premium
13956,F,62,Enterprise
13957,M,22,Family
13958,F,59,Family
13959,F,26,Family
13960,F,30,Family
13961,M,24,Premium
13962,M,48,Family
13963,M,20,Enterprise
13964,M,26,Premium
13965,F,50,Youth
13966,F,19,Premium
13967,F,29,Enterprise
13968,F,57,Premium
13969,F,66,Family
13970,M,22,Youth
13971,F,20,Premium
13972,M,38,Youth
13973,F,28,Enterprise
13974,M,18,Enterprise
13975,F,33,Enterprise
13976,M,52,Family
13977,M,42,Enterprise
13978,M,22,Enterprise
13979,F,48,Youth
13980,M,23,Youth
13981,F,27,Youth
13982,M,29,Enterprise
13983,M,42,Youth
13984,M,65,Youth
13985,M,65,Family
13986,F,51,Enterprise
13987,F,60,Enterprise
13988,M,62,Premium
13989,F,64,Family
13990,F,25,Family
13991,F,30,Enterprise
13992,M,43,Youth
13993,F,56,Enterprise
13994,M,41,Premium
13995,F,26,Enterprise
13996,F,63,Youth
13997,M,38,Premium
13998,F,61,Premium
13999,F,66,Youth
14000,M,61,Youth
14001,F,65,Premium
14002,M,67,Enterprise
14003,M,24,Family
14004,M,66,Premium
14005,F,61,Youth
14006,M,40,Youth
14007,M,25,Premium
14008,M,60,Enterprise
14009,F,37,Enterprise
14010,F,19,Family
14011,F,22,Family
14012,F,24,Enterprise
14013,M,23,Family
14014,M,37,Family
14015,M,42,Youth
14016,F,60,Youth
14017,M,51,Premium
14018,F,24,Youth
14019,F,26,Family
14020,M,43,Youth
14021,M,24,Family
14022,M,20,Family
14023,F,64,Youth
14024,F,58,Premium
14025,M,41,Premium
14026,F,65,Premium
14027,F,28,Enterprise
14028,M,47,Youth
14029,M,68,Premium
14030,F,25,Youth
14031,F,70,Youth
14032,M,38,Youth
14033,F,20,Enterprise
14034,M,32,Premium
14035,M,44,Enterprise
14036,M,18,Youth
14037,M,27,Premium
14038,F,35,Premium
14039,M,70,Premium
14040,M,21,Enterprise
14041,F,63,Family
14042,F,51,Family
14043,M,26,Youth
14044,F,43,Premium
14045,M,58,Premium
14046,M,36,Enterprise
14047,F,56,Youth
14048,M,19,Enterprise
14049,M,21,Youth
14050,M,35,Enterprise
14051,M,67,Family
14052,M,68,Premium
14053,F,46,Family
14054,F,64,Enterprise
